Date,Revenue,COGS
2023-06-22,4315189.964566195,3285842.308432279
2023-06-23,3869733.3108663103,2990816.5773430686
2023-06-24,3838359.196697325,2924113.156185324
2023-06-25,3891437.8866030313,3047252.3282569395
2023-06-26,4087184.3659534925,3238149.1310629374
2023-06-27,4515832.012271604,3684291.899108279
2023-06-28,4981711.018294824,5179480.569068976
2023-06-29,6383297.062477661,5938889.73229437
2023-06-30,5983118.23984364,5303997.338897419
2023-07-01,5138730.942350805,4767944.562576329
2023-07-02,4410172.729524851,3851496.4254691037
2023-07-03,3821479.890573244,3021560.0134023456
2023-07-04,2411614.832114408,1648673.1232652203
2023-07-05,2439223.278625013,1656752.3953219182
2023-07-06,2514742.7532157796,1872261.778846177
2023-07-07,2426365.5190361645,1992131.6751418205
2023-07-08,2560863.2046939204,2002229.284976242
2023-07-09,2609973.944562687,2151848.2697970993
2023-07-10,2766528.392200205,2402440.110201953
2023-07-11,2908727.381779872,2555066.4746479327
2023-07-12,3156782.3144567423,2879099.3128797943
2023-07-13,3180054.080048058,2641793.1191457026
2023-07-14,3028949.198757255,2659105.3352888944
2023-07-15,3019380.486366739,2511893.393536856
2023-07-16,3067483.3735048473,2667860.636349065
2023-07-17,3245828.015103344,2933310.9335198007
2023-07-18,3387576.281275702,2931678.8403493958
2023-07-19,3429039.334325045,2878347.966034783
2023-07-20,3421486.882855507,2955658.6451737937
2023-07-21,3097048.981036454,2681306.800919755
2023-07-22,3127392.7702876283,2751689.510726757
2023-07-23,3135324.910382111,2864834.645222085
2023-07-24,3241916.4408230493,3046645.514984299
2023-07-25,3429512.044451142,3052122.0697526825
2023-07-26,3481661.1622982323,3112287.2112449883
2023-07-27,3594374.24401184,3305578.8875424475
2023-07-28,3972921.960414153,3892687.095602001
2023-07-29,4582853.555175831,4365697.528659572
2023-07-30,4957665.208377005,4567797.382430624
2023-07-31,5122258.580774808,4872499.649535683
2023-08-01,4495473.8203418385,4869568.759014219
2023-08-02,3616822.723967522,4014525.548495672
2023-08-03,3002060.5908720116,2973524.691048489
2023-08-04,2245534.93005493,2053813.2833203871
2023-08-05,2083278.6561535615,2042994.8647602666
2023-08-06,2191483.6525116935,2118203.77334385
2023-08-07,2291637.3958858163,2137739.6467534183
2023-08-08,2375858.7467924203,2333383.3475246495
2023-08-09,2448229.649720032,2462391.2957639517
2023-08-10,2484079.6997257145,2318288.364641132
2023-08-11,2437918.19461327,2416099.022832243
2023-08-12,2603746.904765836,2466323.6843202836
2023-08-13,2611213.5151215005,2504539.154405761
2023-08-14,2793068.7131405044,2679369.5691980105
2023-08-15,2840928.4116344173,2803280.4269525195
2023-08-16,2916217.181045082,2963867.4948461885
2023-08-17,2907518.538827428,3007289.465395776
2023-08-18,2768948.3289676,2970751.85735527
2023-08-19,2646210.2457773727,2680167.2709452403
2023-08-20,2715115.4088871167,2758323.0690008295
2023-08-21,2817826.6996916565,2769739.0229803813
2023-08-22,2825251.1131732976,2814750.8902846626
2023-08-23,2892427.8787639285,2981309.2744229995
2023-08-24,2867841.238054885,2759927.0265403586
2023-08-25,2740413.0934098633,2678298.3935091365
2023-08-26,2770026.7817178583,2665707.978415367
2023-08-27,3040459.802884848,3005929.2422743086
2023-08-28,3916717.779494099,4048449.34313326
2023-08-29,4586246.218556832,5018730.43009262
2023-08-30,4665182.983464121,5343634.396884995
2023-08-31,4446147.943088371,5029171.968151137
2023-09-01,3769644.1578300945,4104632.6386127644
2023-09-02,3040496.6270853975,2305125.030717817
2023-09-03,2518539.5815236033,1947038.3695805334
2023-09-04,2210512.7242124323,1668273.4343517346
2023-09-05,2179633.9857885744,1689405.4402152966
2023-09-06,2337548.4959799056,1676659.4165595218
2023-09-07,2391193.680111943,1868370.057549585
2023-09-08,2433657.875658383,2046136.7957828834
2023-09-09,2591037.4570642086,2146453.24219307
2023-09-10,2656737.6423236784,2223834.0348454462
2023-09-11,2662207.5196633134,2447553.662914287
2023-09-12,2814601.408070206,2429755.34713681
2023-09-13,2897385.3535112697,2473911.3049261784
2023-09-14,2956595.465023333,2435321.246162636
2023-09-15,2886164.575226635,2414101.2885984713
2023-09-16,2898887.3342662146,2380694.7592341015
2023-09-17,2878061.7170977257,2533215.120317377
2023-09-18,2904532.6262688586,2510215.768327118
2023-09-19,2840260.3972633756,2479279.4331817995
2023-09-20,2918367.5835959264,2454009.0947259334
2023-09-21,2887806.558712276,2481188.954463274
2023-09-22,2824831.85487864,2351808.190997261
2023-09-23,2802242.205802032,2388014.57533997
2023-09-24,2849238.768080458,2393523.5698886956
2023-09-25,2975291.9916769587,2633691.477638454
2023-09-26,3000960.548423285,2796010.48484022
2023-09-27,3263908.0537813646,3128852.178956926
2023-09-28,3943405.038558872,3162279.8607785976
2023-09-29,4322699.179652614,3472439.895986262
2023-09-30,4217259.283942924,3307162.8270253213
2023-10-01,3350740.9893637598,2552566.9870343735
2023-10-02,2852730.8266761308,1890458.1318787485
2023-10-03,2378622.205612755,1783999.9390063297
2023-10-04,2236478.4121672367,1484789.2911097228
2023-10-05,2251631.386710125,1231048.0773460504
2023-10-06,2225117.102662847,1467499.152921857
2023-10-07,2264157.4813538655,1543280.3606857706
2023-10-08,2378259.9457165995,1589730.981971968
2023-10-09,2453146.276508357,1658296.4332328495
2023-10-10,2495879.0224114135,1679856.3969459897
2023-10-11,2624270.22902633,1657649.128262957
2023-10-12,2654184.554621445,1759640.2214567268
2023-10-13,2632611.715418809,1784506.294614899
2023-10-14,2734067.053400984,1808293.4267409374
2023-10-15,2716999.2012464153,1870717.3990834914
2023-10-16,2768926.090983943,1960817.2142806605
2023-10-17,2757992.5954936524,1904663.0389865835
2023-10-18,2804049.507366364,1941691.194161021
2023-10-19,2702723.2043758337,1863139.2495578337
2023-10-20,2648947.278064795,1849752.0764878024
2023-10-21,2638025.227626651,1761416.322295789
2023-10-22,2552614.2390945964,1809476.9958102228
2023-10-23,2507349.748221988,1880187.1200563565
2023-10-24,2624169.7553242757,1933787.3076923513
2023-10-25,2903811.284338444,2020177.0627341787
2023-10-26,2902957.514556395,2178397.1147202887
2023-10-27,2836317.6314464444,2195834.017188744
2023-10-28,3180358.309417908,2565669.8837439637
2023-10-29,3291006.10150406,2709059.5909348615
2023-10-30,3253514.477110206,2713649.000768033
2023-10-31,3394388.7634336757,2645545.6364630368
2023-11-01,2631418.8630083096,1845945.3233948355
2023-11-02,2165937.627893553,1482314.169649719
2023-11-03,1946802.5805201347,1331200.2849149622
2023-11-04,1782616.9437369169,1073840.2999620517
2023-11-05,1741790.4588652465,1175601.6553136185
2023-11-06,1840284.6725548184,1511972.9981787691
2023-11-07,1898192.7888569043,1544040.701938338
2023-11-08,2049300.1617186447,1608976.1828261456
2023-11-09,1959513.2458409355,1534968.8625974297
2023-11-10,2024507.5188015215,1526072.3148401375
2023-11-11,2112544.9077957473,1545063.0462913306
2023-11-12,2173470.195544361,1661972.5829926122
2023-11-13,2183144.4918866893,1792489.7377078638
2023-11-14,2201018.2827374237,1777036.0073677676
2023-11-15,2194194.696807486,1776730.4830982764
2023-11-16,2169037.9999972144,1656307.8256805257
2023-11-17,2245588.8893043785,1714612.6208082794
2023-11-18,2236319.8066791,1659518.085168386
2023-11-19,2237503.050719633,1778304.3793581654
2023-11-20,2205063.1717578326,1841244.7957480915
2023-11-21,2115355.2828780957,1656491.4028519862
2023-11-22,2116028.262104698,1714822.4380049717
2023-11-23,2081406.9561205057,1678980.976404837
2023-11-24,2192180.6490692403,1729730.9701846242
2023-11-25,2215408.5498771407,1751102.0648992504
2023-11-26,2319893.6233508545,1926557.902634685
2023-11-27,2436306.29850975,2338795.281984002
2023-11-28,2552222.591788165,2366781.8734009084
2023-11-29,2476055.322641844,2420190.660237664
2023-11-30,2574961.141902151,2312730.77104332
2023-12-01,2001492.696155045,1339704.0191236234
2023-12-02,1710657.9033947475,1018422.2245561408
2023-12-03,1683263.50321741,1126816.4366735176
2023-12-04,1642724.5100308442,1472264.3605777589
2023-12-05,1606501.5911734723,1387298.768464581
2023-12-06,1631754.6203377414,1401291.01860369
2023-12-07,1636517.6334094857,1426459.0698445537
2023-12-08,1788717.59730706,1467522.1063043429
2023-12-09,1873712.4372919453,1561782.1265410997
2023-12-10,1905397.9059207598,1686673.3057895186
2023-12-11,2024267.777242138,1790209.840175893
2023-12-12,2049980.5993950234,1803879.0432450203
2023-12-13,2090876.8994706515,1783705.6586644195
2023-12-14,2076327.1609213897,1894763.5180726345
2023-12-15,2173699.081440402,1909849.49622462
2023-12-16,2190396.058233016,1862828.8856067543
2023-12-17,2212727.8181315744,2016404.3844210806
2023-12-18,2193970.5582313375,2171656.74647921
2023-12-19,2111516.956251696,2187742.577889315
2023-12-20,2067676.1704928402,2054184.6646075817
2023-12-21,2042587.8478535067,2020991.9172990844
2023-12-22,2109873.708198561,1897950.7110545614
2023-12-23,2109805.3340276238,1924412.1996648903
2023-12-24,2116589.5476356903,1864665.5637955226
2023-12-25,2081474.1697721614,2064474.686790657
2023-12-26,2181758.918096412,2240779.429746762
2023-12-27,2326791.4734935784,2423823.575993077
2023-12-28,2574118.053583481,3127662.4889848433
2023-12-29,2695065.926391837,3164750.0856476305
2023-12-30,2849491.5887532667,3231086.3736351384
2023-12-31,2915551.0114928517,3014585.947706899
2024-01-01,2172964.5520299505,1961835.821437442
2024-01-02,1789667.8831527308,1561362.7969359925
2024-01-03,1675111.9164200113,1404190.7178176304
2024-01-04,1609249.4638627772,1057842.3652530678
2024-01-05,1702847.6658274157,1053343.791117316
2024-01-06,1777387.2402175646,1098301.9404400175
2024-01-07,1734314.3649496331,1159827.2282717968
2024-01-08,1906002.9366705678,1412033.699563987
2024-01-09,1953922.4686208407,1485016.581897731
2024-01-10,1942060.6966679827,1460090.5225511214
2024-01-11,1951776.7808544508,1547674.6553261508
2024-01-12,1997008.5446715564,1563398.9541492704
2024-01-13,2001219.5397154943,1547528.4309726541
2024-01-14,2100562.432035023,1679655.5732931949
2024-01-15,2143995.2186134616,1732390.2869783887
2024-01-16,2083226.8067332737,1659194.30369641
2024-01-17,2130242.2014143285,1701536.9457791245
2024-01-18,2093497.6855557417,1630380.8590878055
2024-01-19,2130916.7289106636,1627351.3916031653
2024-01-20,2130916.7289106636,1630040.0342299568
2024-01-21,2172930.948468992,1712475.2700227927
2024-01-22,2172225.2669605967,1722090.5973555963
2024-01-23,2196289.62948886,1750436.4480570704
2024-01-24,2195199.1774567137,1769755.030175577
2024-01-25,2391737.632918032,1785284.6017179387
2024-01-26,2430390.464658954,1963361.3169240942
2024-01-27,2559875.674371226,2195497.5782226906
2024-01-28,2859616.3129624007,2538647.351087113
2024-01-29,3025452.006914844,2789589.403374949
2024-01-30,3172131.1185085024,2729471.0026652412
2024-01-31,3147501.417271052,2814931.465024256
2024-02-01,2346301.2534205606,1954401.541627156
2024-02-02,2086204.935476159,1709352.6169726977
2024-02-03,2096835.2173822334,1782959.9936343336
2024-02-04,1990527.908423341,1648625.2863921882
2024-02-05,1928626.4978808314,1695861.7899449167
2024-02-06,2012970.4240040882,1592999.5721615013
2024-02-07,2005624.4259668463,1497562.7026106818
2024-02-08,2037206.0043652207,1590782.580511271
2024-02-09,2136913.3240695256,1629565.1840364032
2024-02-10,2174344.567887633,1748426.458801376
2024-02-11,2242551.6443436276,1803725.7229125812
2024-02-12,2457798.9423922338,2068588.0364099
2024-02-13,2495841.7010457134,2051227.3067843355
2024-02-14,2792583.896297132,2125226.6272263285
2024-02-15,2778343.73752645,2057922.3478648877
2024-02-16,2805293.011519876,1988983.2950301736
2024-02-17,2801048.16683109,2141728.6637541773
2024-02-18,2887230.3572162,2157653.1367566227
2024-02-19,2896763.388102903,2287600.7640953464
2024-02-20,2985535.192096394,2400667.9277671636
2024-02-21,2952914.092368841,2366416.9875810333
2024-02-22,3057020.7544815214,2462994.276483294
2024-02-23,3129704.9106616294,2491777.1605716054
2024-02-24,3285486.98347632,2535601.294298902
2024-02-25,3459025.6959617725,2840361.274186863
2024-02-26,3654619.6097171563,3388972.7776935454
2024-02-27,3899650.3801100072,3518634.565498001
2024-02-28,3890090.447862024,3604864.363392061
2024-02-29,3581232.89287636,3459785.6409295704
2024-03-01,3058922.7783912527,2347037.7902043294
2024-03-02,3041192.7822944447,1739378.6182931724
2024-03-03,2566166.5923258886,1734231.5388557753
2024-03-04,2426457.720472141,1803826.1190979136
2024-03-05,2581596.333110703,1828839.716206804
2024-03-06,2654620.5637246864,1986987.6512723353
2024-03-07,2687175.5862425556,2052047.2729466902
2024-03-08,2697096.4411180136,2140000.6900933553
2024-03-09,2710805.6469072537,2434604.216467119
2024-03-10,3088763.4013657966,2548822.0806874116
2024-03-11,3519771.345193793,3015682.8774057874
2024-03-12,3765818.001773877,3107498.410280382
2024-03-13,3762898.263091613,3231934.7322995425
2024-03-14,3880603.554036636,3407490.9282261115
2024-03-15,3779039.2187659903,3189724.0132862045
2024-03-16,3752726.7141673816,3278885.992612651
2024-03-17,3754482.508395255,3291128.0813214937
2024-03-18,3908773.0499950144,3507567.80588772
2024-03-19,4044525.0695707067,3639997.8104537637
2024-03-20,4043139.956656221,3743026.3545104503
2024-03-21,4000378.042136253,3746269.268274422
2024-03-22,3844843.3168661213,3564950.7100352827
2024-03-23,3877302.7404024145,3571666.5293288496
2024-03-24,3876831.504174692,3614228.607221514
2024-03-25,4047695.513250713,3965497.7313881624
2024-03-26,4289265.216129847,4019285.6797474315
2024-03-27,4409869.8513777815,4336479.365409803
2024-03-28,5016069.22394193,4580221.957856537
2024-03-29,7559590.969042949,8274029.5946937585
2024-03-30,8805301.782260701,8758210.996352058
2024-03-31,8616696.77204025,8315252.407952403
2024-04-01,8150209.548517797,8561315.18034256
2024-04-02,6785767.862409285,7312656.516137705
2024-04-03,4700002.751296127,4306891.184746262
2024-04-04,2973154.3537499965,2224493.480729828
2024-04-05,3038262.946316049,2353025.4792585485
2024-04-06,3093893.6277063326,2465072.8654818824
2024-04-07,3226812.1583532454,2602277.6195925176
2024-04-08,3395428.9427578445,2886709.976252226
2024-04-09,3632970.183951038,2994238.0255944775
2024-04-10,3633323.445121922,3306818.632841922
2024-04-11,3644874.5320552634,3328020.694081643
2024-04-12,3727829.067982379,3178269.567877939
2024-04-13,3882445.930739591,3290814.268479941
2024-04-14,4089987.7354178824,3432619.6244906643
2024-04-15,4155336.471913466,3645636.234248168
2024-04-16,4290833.92999753,3625869.1790240915
2024-04-17,4305864.790343319,3954789.861560631
2024-04-18,4239775.292771149,3670304.122641909
2024-04-19,4060474.708287072,3312707.825756605
2024-04-20,4112594.281905036,3379435.146053503
2024-04-21,4086158.2663467275,3378448.105163923
2024-04-22,4245318.778040933,3663510.047086038
2024-04-23,4406487.950365679,3865613.2505725804
2024-04-24,4406754.664896704,4124810.2055781926
2024-04-25,4546475.773234983,3851259.9575630752
2024-04-26,4218989.353536393,3514497.863695193
2024-04-27,4401302.002828816,3684308.753861257
2024-04-28,5300280.701536118,4441454.042932742
2024-04-29,6851798.01366925,5667333.906995838
2024-04-30,7115743.574566922,5728898.232148598
2024-05-01,6647432.789151715,5807943.699663576
2024-05-02,5303337.02282485,4061298.877428223
2024-05-03,4226277.858747935,3446827.3249270017
2024-05-04,3133164.4818666684,2382248.895203129
2024-05-05,3115479.637617687,2243235.672320859
2024-05-06,3254118.220486587,2415388.5011649183
2024-05-07,3457069.5440300475,2515120.269066516
2024-05-08,3557390.1323275133,2935548.1985690594
2024-05-09,3626717.190874512,2791169.8728308594
2024-05-10,3501636.9006128223,2824226.3326341985
2024-05-11,3506100.707367454,2810716.4977126187
2024-05-12,3823534.4222509633,2964750.426677677
2024-05-13,4005603.7985021407,3127418.4102974623
2024-05-14,4321405.967739516,3371955.5118398434
2024-05-15,4366404.878886943,3526313.0791070363
2024-05-16,4315944.874624121,3506807.641775711
2024-05-17,4058996.8921654955,3142040.5276783425
2024-05-18,4075730.1189967017,3111321.9679010394
2024-05-19,4060141.946937865,3163514.969059297
2024-05-20,4215069.024405648,3243071.881629355
2024-05-21,4408832.760374591,3476050.757565259
2024-05-22,4403777.942617942,3743539.0910172304
2024-05-23,4444357.040897966,3655738.74104101
2024-05-24,4198538.502099074,3209432.2589480453
2024-05-25,4179551.1530567124,3219029.241852223
2024-05-26,4104564.9296970647,3222594.611946329
2024-05-27,4702360.68275591,3574111.58894266
2024-05-28,6028645.8513449,4352557.418654306
2024-05-29,7335666.374395879,6192737.762004382
2024-05-30,8387323.787263741,6431572.55519068
2024-05-31,7779254.438733731,5832334.062698099
2024-06-01,7407166.096593498,5852600.353276307
2024-06-02,5385522.887439484,4368750.832636356
2024-06-03,4427033.072808226,3199332.5968039236
2024-06-04,3407996.3566959184,2265301.083176876
2024-06-05,3370808.6436487786,2488807.216096292
2024-06-06,3468816.003577661,2501951.294940091
2024-06-07,3364310.2295653652,2391047.0635108035
2024-06-08,3464900.5133100785,2543942.807186064
2024-06-09,3507909.5259836568,2672836.4183114716
2024-06-10,3604376.562518126,2891027.7752533117
2024-06-11,3761823.835970961,3080901.821602848
2024-06-12,4004752.413429815,3442597.122584252
2024-06-13,4012012.597854071,3433050.56766073
2024-06-14,4026530.1716125812,3224642.1381106097
2024-06-15,4020142.6032738453,3155261.091426312
2024-06-16,4041749.8098687343,3122942.0168279223
2024-06-17,4093699.256021275,3216837.5271295593
2024-06-18,4185439.523175529,3334836.3781449064
2024-06-19,4144575.6242295206,3481351.355635704
2024-06-20,4112025.1004398996,3381751.2282262943
2024-06-21,3923065.334323349,3015258.2202538005
2024-06-22,3919869.412039194,2942442.7700740797
2024-06-23,3926147.561608111,2969070.9696860253
2024-06-24,4038170.446984911,3296621.0320401294
2024-06-25,4202293.897711232,3301601.848426468
2024-06-26,4233088.317647951,3409195.2795850737
2024-06-27,4543779.0766307125,3714419.743066669
2024-06-28,5064095.922211582,4136232.9956463086
2024-06-29,5994383.015582271,4954827.718319907
2024-06-30,6088599.094410683,5256797.732841272
2024-07-01,5432889.333283754,4825710.481304027
