Date,Revenue,COGS
2023-03-02,2816411.9839078262,2043165.4524524389
2023-03-03,2535390.0613612765,1667947.9560954885
2023-03-04,1935535.1639169503,1412419.97193956
2023-03-05,2313117.8646671628,1279249.464835182
2023-03-06,2327904.937974779,1622847.01889993
2023-03-07,2576807.3954250966,1574779.7928926675
2023-03-08,2942176.459273581,1970220.5498222224
2023-03-09,2890805.827915433,2163344.63523107
2023-03-10,2934178.832516608,2092151.258916116
2023-03-11,3096785.9665298793,1993291.1677476228
2023-03-12,3798790.922742581,2466933.5669194176
2023-03-13,3932439.4954576464,2683470.537300832
2023-03-14,3866111.357500133,2559926.487468129
2023-03-15,4371583.35240061,2878514.1066877157
2023-03-16,3785955.671757685,2869558.079282072
2023-03-17,3643882.0691843755,2928719.975769716
2023-03-18,3590484.2858497687,2944736.189679311
2023-03-19,3554930.229339846,2959568.190848492
2023-03-20,3467923.697352718,2938714.053015729
2023-03-21,4079906.7469559,3245172.7953309515
2023-03-22,4124621.7450139085,3192928.3535717297
2023-03-23,3952662.9936367646,3362075.2395377723
2023-03-24,3721882.059302749,2893882.8587287343
2023-03-25,3583505.0849327557,2909755.372088544
2023-03-26,3507106.127139039,3469009.876566999
2023-03-27,4013110.2661091518,3549490.085334184
2023-03-28,5149824.864254828,3988906.962688859
2023-03-29,5244848.186496226,3959888.764665783
2023-03-30,8649305.141656186,7602931.408555428
2023-03-31,9369926.884103745,8015620.37152551
2023-04-01,8234569.086915497,7362048.333672355
2023-04-02,7105082.373364102,6591248.04750555
2023-04-03,6084095.527996757,5880757.9427927295
2023-04-04,2978992.589437723,2409210.486742834
2023-04-05,2456318.130951545,2130849.077893202
2023-04-06,2832463.274102446,2488245.923502603
2023-04-07,2974700.7149348054,2438893.646099774
2023-04-08,2929227.957808758,2378236.6768871006
2023-04-09,3016937.6362737524,2757693.5052024424
2023-04-10,3187714.6305976985,2817940.863741765
2023-04-11,3423301.674206007,3086910.542741201
2023-04-12,4294471.704021096,3636791.224448465
2023-04-13,3856402.54458549,3612720.9622380827
2023-04-14,3848963.2818119456,3347502.818381001
2023-04-15,3617847.944671905,3177112.148607133
2023-04-16,3989173.941755408,3346853.705022392
2023-04-17,4158701.4445662852,3614798.7875988074
2023-04-18,4586809.251093633,3722359.440408608
2023-04-19,4704917.289485992,3634589.8290689318
2023-04-20,4356352.088570514,3340786.351349583
2023-04-21,4012881.417620211,3090883.308657013
2023-04-22,3873665.0950683374,3179290.876612562
2023-04-23,3888351.9857699038,3474221.6666701543
2023-04-24,4337433.971808383,3585357.1165748606
2023-04-25,4713272.801348677,3717024.336705253
2023-04-26,4787678.725034197,4040974.4747663224
2023-04-27,5228984.359162296,4190363.4144598157
2023-04-28,5450750.753537766,4477886.757738942
2023-04-29,7002877.405779566,5196903.424149053
2023-04-30,8174301.465329892,5868499.8612073995
2023-05-01,7187789.758800212,5433293.899374837
2023-05-02,5895807.025351699,4768850.353208457
2023-05-03,5246696.520920619,4674046.480685836
2023-05-04,3040582.964522788,2581384.608656202
2023-05-05,2883442.0197816063,2199466.0770281833
2023-05-06,2616460.288757216,2034837.3624818288
2023-05-07,3058121.3348219614,2241687.1272893003
2023-05-08,2891219.735736669,2363310.661537184
2023-05-09,3142404.4413216296,2482274.379093621
2023-05-10,3766598.801501453,2785079.8497488936
2023-05-11,3514752.38447549,2884861.4128165906
2023-05-12,4283655.644494007,3174673.522470745
2023-05-13,3787682.863972217,3089361.174044343
2023-05-14,4231033.882381159,3277586.6371267904
2023-05-15,4358314.8354629865,3321270.41269296
2023-05-16,4559954.986324103,3555299.897697563
2023-05-17,4823596.921118896,3520472.6631827937
2023-05-18,4494047.333842331,3518580.2104745666
2023-05-19,4402660.857451606,3281100.4702529823
2023-05-20,3887315.724865799,3227649.1308528767
2023-05-21,4211671.924310879,3270831.8352012
2023-05-22,4283782.374435677,3616248.4803396007
2023-05-23,4520308.911193978,3718066.987601801
2023-05-24,4859997.060825446,4167373.842872703
2023-05-25,4940339.510914376,4269359.9740295615
2023-05-26,4325320.076416207,3547244.2153420313
2023-05-27,4282564.295837225,3636190.4422392347
2023-05-28,5478642.794665895,4446528.126108065
2023-05-29,6353602.135860578,5269395.179057772
2023-05-30,8241618.464842123,6061248.721229234
2023-05-31,8748151.316736564,7197954.669659908
2023-06-01,7583596.831458992,6479685.373872285
2023-06-02,6347693.0419199485,5452677.116886406
2023-06-03,4567762.241340092,4238823.747200888
2023-06-04,3111341.692259856,2606797.561953056
2023-06-05,2895889.2290656464,2265437.662391098
2023-06-06,3075943.1295599164,2215098.3166275728
2023-06-07,3507864.601920449,2756058.239858104
2023-06-08,3329781.577942742,2477150.7416060404
2023-06-09,3295343.5940707023,2782474.9257904743
2023-06-10,2845018.4300515126,2646243.8807662535
2023-06-11,3312183.8696635053,2777727.549855953
2023-06-12,3754352.737724346,3095867.3354078894
2023-06-13,4225312.546416823,3425424.8136570207
2023-06-14,4727178.382054766,3751496.6273973505
2023-06-15,4540253.18446455,3603386.585999223
2023-06-16,4190072.032702884,3249764.924003797
2023-06-17,3671853.1930789556,3177998.7897626976
2023-06-18,3941051.3054828756,3062042.0233400227
2023-06-19,4340965.63722793,3281439.7068128763
2023-06-20,4671024.040439302,3306000.341720952
2023-06-21,4945320.441779282,3657367.0993420505
2023-06-22,4543424.513942642,3703394.1050636955
2023-06-23,3890849.899429921,3377253.754015013
2023-06-24,3619978.540971563,3200070.8469937243
2023-06-25,3931161.234222373,3299860.688161877
2023-06-26,4212747.660095363,3230239.151115565
2023-06-27,4563595.810762562,3936967.7821212546
2023-06-28,5491274.726341953,5216705.118183993
2023-06-29,6693604.590841214,6145596.7906159265
2023-06-30,5733174.784650379,5582864.582175001
2023-07-01,5103833.541598169,4822528.07441063
2023-07-02,4553004.4123917585,4351480.671459551
2023-07-03,3610641.555238251,3476596.496987197
2023-07-04,2040836.3584850118,1569012.2327534445
2023-07-05,2162197.167789622,1738806.1306172747
2023-07-06,2354476.0534404437,2217930.348419137
2023-07-07,2181413.5324053736,1867291.3272058922
2023-07-08,2045256.5865093677,1980738.4558901114
2023-07-09,2198800.139005596,2051638.6703730312
2023-07-10,2374589.337389814,2399909.7647761
2023-07-11,2710381.1581820473,2393214.8130010813
2023-07-12,3275004.852171868,2941291.185506791
2023-07-13,3063704.3779992023,3036099.6932681524
2023-07-14,2946383.490778313,3000912.662352583
2023-07-15,2728421.2426743372,2643145.609599798
2023-07-16,2882559.4062876804,2613014.3895093347
2023-07-17,3311760.307883039,2886673.5283393944
2023-07-18,3514005.256021363,3159215.4125579344
2023-07-19,3802375.1192849707,3174198.9766028263
2023-07-20,3744241.1567858662,3089341.835637464
2023-07-21,3152482.461592957,2950405.67491981
2023-07-22,3214845.480456307,2623958.9578867373
2023-07-23,3411356.8045510855,2854637.77787698
2023-07-24,3543332.385683879,2921628.920588369
2023-07-25,3947910.7860981454,2813573.3483922533
2023-07-26,4027836.7626922107,3370264.5399342673
2023-07-27,3859893.498695783,3343360.195083538
2023-07-28,4207546.858478584,3866148.695917
2023-07-29,4514959.259590297,4003175.787681851
2023-07-30,5109604.934654232,4448655.213187609
2023-07-31,5601140.3015439,4756608.6416757675
2023-08-01,5069443.044358069,4551644.889887984
2023-08-02,3916635.8139278144,4144254.1113012033
2023-08-03,3012198.4021198656,2962000.173894138
2023-08-04,2192493.1113088643,1848716.5090983645
2023-08-05,1841198.5438641415,2055278.3417525743
2023-08-06,2008201.4355288162,1961852.3978551012
2023-08-07,2317483.633712433,2318533.402223428
2023-08-08,2274265.4806806655,2371108.3615182866
2023-08-09,2464901.372674229,2833912.938838003
2023-08-10,2672634.254109369,2619488.936611763
2023-08-11,2779838.707026983,2609246.9224410336
2023-08-12,2800584.0322509026,2806679.5910799666
2023-08-13,2629297.1533966167,2774926.796145102
2023-08-14,2842508.1541657234,2991357.3357804455
2023-08-15,2961454.892880334,3052547.099702313
2023-08-16,3269317.379921249,3142614.8343590894
2023-08-17,3572637.9574248195,3314390.90896166
2023-08-18,3151017.3816192327,3069867.151390178
2023-08-19,2725921.6703739157,2727496.5043700356
2023-08-20,2866795.072174341,2861932.135398624
2023-08-21,2931506.6593273915,2951046.8114972175
2023-08-22,3233059.928181512,2962548.472221322
2023-08-23,3304654.075662264,3219683.8586206585
2023-08-24,3221120.840889132,3354609.520311313
2023-08-25,3013798.3485713224,3091130.9079522523
2023-08-26,2635469.01527461,2671691.7667047353
2023-08-27,3136002.489144026,2798871.87153841
2023-08-28,4280223.774153155,4496012.954052072
2023-08-29,5256213.209655115,5307490.069298204
2023-08-30,5387331.813933299,5336650.510087502
2023-08-31,5002641.707593443,5095475.814766846
2023-09-01,3975367.086946312,4594481.2085642805
2023-09-02,2621174.393849111,2398109.9664378143
2023-09-03,2406155.847437843,1986095.133782734
2023-09-04,2041066.2550011256,1724073.1053074277
2023-09-05,1869716.2175501531,1648010.262315236
2023-09-06,2129371.259546416,1652278.9504917774
2023-09-07,2322430.0602417504,1944543.4118143392
2023-09-08,2550956.3847673656,2372354.1856369865
2023-09-09,2275011.3249184773,2046068.1254108679
2023-09-10,2646671.591065367,2332874.6469964045
2023-09-11,3009016.7288812115,2725641.5772922207
2023-09-12,3210883.0424393946,2610664.768898132
2023-09-13,3184164.6158282333,2752652.8634023936
2023-09-14,3095454.0337285292,2523940.4093534714
2023-09-15,3137132.034553015,2278112.3900939682
2023-09-16,2879009.8465786004,2162954.162450385
2023-09-17,3056781.128869932,2568494.0492767906
2023-09-18,3189501.051530117,2674053.852475746
2023-09-19,3029121.8074012357,2480273.5232392033
2023-09-20,3283055.1167726894,2715153.499124806
2023-09-21,3031011.096870631,2536376.528839997
2023-09-22,2528106.9978464697,2525300.4297500886
2023-09-23,2767899.3032632284,2671665.5808047466
2023-09-24,2818618.5844860882,2648567.4464563034
2023-09-25,3193340.561285435,2887625.498818048
2023-09-26,3556635.377275342,3019762.0301633584
2023-09-27,3865890.3328050645,3314910.086657856
2023-09-28,3983297.0837744824,3718150.711449325
2023-09-29,3815539.58376321,3818512.337982471
2023-09-30,3638368.924326604,3423603.6190017355
2023-10-01,2671917.8457144317,2407252.8489870266
2023-10-02,2033842.8109681862,1343145.3593123977
2023-10-03,2172014.0445923964,1540214.2050804077
2023-10-04,2102668.06351359,1208003.845350458
2023-10-05,1843944.0257005717,1029991.0214679843
2023-10-06,1710375.8052377114,1290497.0108678695
2023-10-07,1783090.1792337333,1369906.3655225243
2023-10-08,2159922.473526357,1623474.76648839
2023-10-09,2371708.052929577,1609201.4487384367
2023-10-10,2390340.083055507,1796758.7654992319
2023-10-11,2666657.6684684325,1828976.4803252728
2023-10-12,2584783.9575088965,1775279.0193773245
2023-10-13,2586152.604060931,1747138.3326166517
2023-10-14,2481767.9518667213,1671999.863567965
2023-10-15,2615346.01777096,1787067.511513041
2023-10-16,2852647.2735760617,1866347.1041800075
2023-10-17,2642679.3870123397,1739154.7179789406
2023-10-18,2673061.8714160738,1802944.5752794985
2023-10-19,2518326.818356163,1775229.0959832422
2023-10-20,2521242.176160205,1824611.5580075474
2023-10-21,2624734.2629960296,1675142.4031304738
2023-10-22,2527195.6821369594,1799802.8166192265
2023-10-23,2835041.020536814,1940837.8674428205
2023-10-24,2793796.454531434,2234254.4541588947
2023-10-25,3070404.4680151083,2380315.469217277
2023-10-26,3094991.0104357377,2259229.409409731
2023-10-27,2900977.6065941593,2341153.7884685877
2023-10-28,3459227.436655574,2668191.4249637453
2023-10-29,3894126.5002399827,2339033.874655598
2023-10-30,4333726.981937704,2461332.924271101
2023-10-31,4187455.2103338917,2859678.0613423255
2023-11-01,2959771.775246567,2124557.062802378
2023-11-02,1880808.787198778,1530710.5774095876
2023-11-03,1492881.928670049,1371746.2820436563
2023-11-04,1167598.7485034973,1090253.1110998997
2023-11-05,1496617.6293453963,1233688.1383977158
2023-11-06,1887626.5150836594,1506392.315259068
2023-11-07,1865721.7538304694,1551862.465656457
2023-11-08,1935567.433769835,1692789.9449402562
2023-11-09,1967886.5552883528,1714898.6504692007
2023-11-10,1796638.9310712426,1637187.9740463432
2023-11-11,2168389.70510898,1308240.432617942
2023-11-12,2191170.8165808218,1603997.6035269818
2023-11-13,2222612.740728092,1887878.6951170857
2023-11-14,2151197.0688069356,1830666.7959264384
2023-11-15,1974297.3571719737,1779939.7216730667
2023-11-16,2110124.839129856,1624270.50110003
2023-11-17,2017651.9211168294,1581498.1518144214
2023-11-18,2150424.319032862,1682634.9507171921
2023-11-19,2291555.927050407,1901798.0543798963
2023-11-20,2380923.813024888,1934079.4849079533
2023-11-21,1996151.3645066905,1735419.2783643503
2023-11-22,2031249.195410143,1874954.553092867
2023-11-23,1886418.6273924601,2030415.6397683916
2023-11-24,1996994.7691192117,1947544.2660197357
2023-11-25,1968723.0988879942,1792595.9332238638
2023-11-26,2147818.216712882,2023050.8275484624
2023-11-27,2616209.279232237,2464740.9361108234
2023-11-28,2463072.1785445726,2597532.9916797066
2023-11-29,2385051.2726154174,2691541.392151183
2023-11-30,2333336.4550922867,2350908.820590518
2023-12-01,1123841.3860786415,1164568.47729894
2023-12-02,1180534.279144483,895018.9312351929
2023-12-03,1055192.175124826,1114036.3112660572
2023-12-04,1416098.6028795606,1596045.660607818
2023-12-05,1222806.6923481685,1402058.1749271837
2023-12-06,1257864.7163257163,1326454.3632321754
2023-12-07,1229479.626436082,1205038.7816324604
2023-12-08,1381996.9194526644,1346468.1954234883
2023-12-09,1628641.5892850365,1447731.935432184
2023-12-10,1828615.0065948097,1578769.000854506
2023-12-11,2063036.067163457,1731606.2150789448
2023-12-12,1975667.3987012543,1847668.9212930712
2023-12-13,1814428.6777347098,1812476.2714638864
2023-12-14,2070066.3976887558,1659247.8821301172
2023-12-15,2085369.2801490717,1648248.33631349
2023-12-16,2252071.68723942,1636428.5221244886
2023-12-17,2087233.133517306,1802819.5736032298
2023-12-18,2603086.542262272,2114141.7986847316
2023-12-19,2295647.352502338,1993366.0765020452
2023-12-20,2001435.8069840036,1970802.9074565417
2023-12-21,2302340.7618768276,1948292.372209478
2023-12-22,2073987.6563795223,1869252.846017525
2023-12-23,1937293.5185199652,1950939.7839943639
2023-12-24,1865001.567695757,1858024.9891587181
2023-12-25,2326963.485647862,1807926.530054178
2023-12-26,2344239.5055792076,2023767.315169112
2023-12-27,2237748.402982828,2393110.4058418055
2023-12-28,3083678.0701700333,3047552.415976913
2023-12-29,2691291.125980908,3273708.7119332957
2023-12-30,2643989.2775227744,3230836.684434383
2023-12-31,2400430.846248863,2927404.0213765693
2024-01-01,2232336.3447602424,1993009.2216425373
2024-01-02,1589814.640766006,1805778.9120355635
2024-01-03,1330455.6874467062,1336370.7099125846
2024-01-04,1215803.226832701,1195644.993683288
2024-01-05,1219556.573768112,1334018.5783714869
2024-01-06,1383278.4688717218,1253550.3999265207
2024-01-07,1302717.7474474318,1241867.2943540022
2024-01-08,1762418.327049872,1619369.6713141573
2024-01-09,1968089.1916970348,1697605.5775491162
2024-01-10,1935576.856093139,1821398.6649297005
2024-01-11,1807401.3858800074,1653287.6288520698
2024-01-12,2108712.030629667,1636678.3153101162
2024-01-13,2021131.2228421334,1694504.0787188243
2024-01-14,2026596.6696366137,1749258.7735661978
2024-01-15,2097474.307858676,1940338.1202276403
2024-01-16,2174828.177196842,1735598.970572174
2024-01-17,2085269.4421805548,1786429.4873041892
2024-01-18,1926572.36050681,1770267.1049956444
2024-01-19,1863472.4171740136,1720239.4780980486
2024-01-20,2051656.288652097,1838290.8159124465
2024-01-21,2076621.5868041846,1796223.614470141
2024-01-22,2431531.792344574,1885567.8022208284
2024-01-23,2260808.7586529776,1900668.2120165762
2024-01-24,2152601.8433760637,2057126.2884477943
2024-01-25,2128013.355766527,2068811.7507145875
2024-01-26,2242024.979428471,2074381.179384781
2024-01-27,2645821.1774611995,2518361.668077401
2024-01-28,2868971.131886355,2476350.558229006
2024-01-29,3107046.792408811,3016602.4825958316
2024-01-30,3216647.759405006,2839132.0737098656
2024-01-31,2795072.3304009982,2739612.456564172
2024-02-01,2306248.2004186953,1998280.0625553338
2024-02-02,1913538.6637232008,1743925.6969565793
2024-02-03,1856447.2648357458,1641475.5497736665
2024-02-04,1851459.7669979495,1478140.068923985
2024-02-05,2037618.2132157986,1546065.3698154152
2024-02-06,1915666.7045615145,1448716.8399111852
2024-02-07,1931093.757941828,1438276.7792470523
2024-02-08,2080914.6730710713,1419251.0823442596
2024-02-09,1929638.699051002,1488193.5877740458
2024-02-10,2172214.177766982,1747947.5071825988
2024-02-11,2151807.5630601496,1635444.2038002433
2024-02-12,2492349.009228712,1802962.0158936693
2024-02-13,2414203.4073821264,1903433.144871841
2024-02-14,2523210.585375716,2084566.2975058483
2024-02-15,2532122.249916502,2197059.1441058144
2024-02-16,2378640.8793148077,2131021.5640468346
2024-02-17,2482557.3657642826,2101208.2966027423
2024-02-18,2602935.999781413,2315179.0495143402
2024-02-19,2926661.757596956,2344876.443568107
2024-02-20,2787492.6960446136,2624816.931201846
2024-02-21,2795048.097047703,2503454.2241317425
2024-02-22,3029699.34845804,2519022.484576157
2024-02-23,3055614.8330478235,2679575.157233549
2024-02-24,3429217.640580342,2762759.230387981
2024-02-25,3588629.256427936,3050956.171042691
2024-02-26,4226735.552435381,3387823.3144491087
2024-02-27,4596867.759861362,3693305.207794066
2024-02-28,4418050.546107451,3488495.66166144
2024-02-29,4482580.078036262,3422357.9510404468
2024-03-01,3581089.3560248804,2528155.4906469444
2024-03-02,2592635.1743575116,1864890.825869453
2024-03-03,2213472.499386564,1741531.7803531243
2024-03-04,2394633.4903751863,1681811.3701466543
2024-03-05,2321649.7996895732,1797083.4810892714
2024-03-06,2647997.9833755083,2155166.733617831
2024-03-07,2575038.133091927,2257303.5676376466
2024-03-08,2750731.1377786174,2565281.824614256
2024-03-09,2949146.995512024,2703417.411577684
2024-03-10,3059611.352633592,2729225.543905818
2024-03-11,3407181.887671856,3404243.9964958406
2024-03-12,3613538.2263098294,3365295.9464296293
2024-03-13,3711912.6214100737,3491587.05307919
2024-03-14,3740188.175509542,3415134.615880692
2024-03-15,3484126.7073906153,3497518.516728118
2024-03-16,3521363.092539635,3525222.3632281222
2024-03-17,3752708.09998247,3546820.1643189667
2024-03-18,3925445.9214964444,3810200.257702529
2024-03-19,3972696.5055398615,3854501.6523118406
2024-03-20,4394385.711286131,4023064.154791381
2024-03-21,4264571.218246607,3982238.878484745
2024-03-22,3666561.362199115,3762352.5104304114
2024-03-23,3772985.5400501345,3591139.8091724627
2024-03-24,3624117.4012319595,3671182.2828009864
2024-03-25,4208792.266806583,4078374.2372775925
2024-03-26,4376062.326472294,4326195.849403152
2024-03-27,4799460.356641296,4581319.284009568
2024-03-28,4703104.413370012,4301596.625426456
2024-03-29,7932018.275534406,6677411.969654786
2024-03-30,9359401.032450713,7422735.176641698
2024-03-31,8998276.11880804,6711757.0085574845
2024-04-01,8155519.445295595,7315822.113545701
2024-04-02,6893257.495775578,6382296.812237497
2024-04-03,4319986.322764809,4324659.994208166
2024-04-04,2022436.8881058039,1935555.0585063
2024-04-05,2320808.8999653347,2273086.588034606
2024-04-06,2435478.7651427006,2421773.180981247
2024-04-07,2655044.098268494,2812991.725690699
2024-04-08,3212281.7671867954,3026844.5288877757
2024-04-09,3281885.0190219935,3192528.3001722684
2024-04-10,3458987.0613864996,3333112.9879319128
2024-04-11,3164507.9187077675,3286894.5616850574
2024-04-12,3441371.9567510695,3501664.387163058
2024-04-13,3857963.1141403904,3483594.678945473
2024-04-14,3739426.8988464703,3772696.151443778
2024-04-15,4396690.307831157,3862756.282823192
2024-04-16,4131561.338515012,3933960.5653785607
2024-04-17,4433580.753643316,4089818.0199211244
2024-04-18,4144914.76471812,3938060.9150731685
2024-04-19,3848119.9197764494,3605565.2042236263
2024-04-20,3888597.2265813528,3479603.6546885585
2024-04-21,3862325.4073716556,3622687.299138924
2024-04-22,4391248.219767003,3905113.666239869
2024-04-23,4583345.683377046,3966919.967647613
2024-04-24,4755146.463237024,4081660.3806768763
2024-04-25,4804564.6685080845,3906008.4714855487
2024-04-26,4159984.368393011,3541404.9820536408
2024-04-27,4394299.28070144,3572384.4564301143
2024-04-28,5527042.316043033,4402701.999607916
2024-04-29,7582878.276080062,5643544.154037931
2024-04-30,7865073.31716788,5606722.60157304
2024-05-01,7550093.71932653,5540140.100924674
2024-05-02,6386948.642097607,4921090.364631578
2024-05-03,4605052.287937948,3675722.188722265
2024-05-04,2850437.572671593,2367765.2731388435
2024-05-05,2503106.967296364,2332751.695339731
2024-05-06,2669778.693698936,2511208.057308493
2024-05-07,3011154.975611868,2681771.1251598033
2024-05-08,3392013.9938147715,2912846.0006979094
2024-05-09,3539576.7006391636,3057946.2154586697
2024-05-10,3314505.5094830845,2922515.3002181184
2024-05-11,3186220.269645896,2744604.5484144855
2024-05-12,3804096.819658914,3171662.9401897863
2024-05-13,4252926.487849668,3476765.291012155
2024-05-14,4301854.241732124,3659622.2670391095
2024-05-15,4658760.594900313,3681864.816752575
2024-05-16,4685413.2918192195,3866715.9197091353
2024-05-17,4173827.8996176985,3521938.8368566
2024-05-18,4000374.40167983,3304586.519741535
2024-05-19,4102442.0278073875,3338507.676905265
2024-05-20,3884727.6738829515,3393772.709508959
2024-05-21,4224841.746153625,3577116.0929645128
2024-05-22,4744832.360222237,3831548.7509527365
2024-05-23,4557486.366882596,4064847.5575774405
2024-05-24,4257432.940362293,3643043.1303422158
2024-05-25,4027546.38572006,3288283.1366098975
2024-05-26,4077813.7029777113,3437169.9869762035
2024-05-27,4589815.839033425,3821013.8893150697
2024-05-28,5612768.2965469,4202839.721195438
2024-05-29,7090214.1852848185,6033338.760959275
2024-05-30,8850835.88926169,6547559.958928229
2024-05-31,7592710.757705243,6192749.288726546
2024-06-01,7491335.67480636,5646173.744323014
2024-06-02,5018265.494263523,4593419.838429579
2024-06-03,4481892.387694502,3188526.881598801
2024-06-04,2809762.5948526296,1918444.4599536196
2024-06-05,3244501.7907012138,2222871.421924333
2024-06-06,2957973.406362622,1921331.6494707316
2024-06-07,3154678.5592849203,1983286.0632633544
2024-06-08,2846816.259414685,2216257.590222777
2024-06-09,3118912.5701401317,2690522.5269366894
2024-06-10,3357139.380972359,2878813.31726717
2024-06-11,3548942.6473289477,2893869.486443314
2024-06-12,4120894.7312591877,3486935.0445771907
2024-06-13,4235560.546657694,3765320.8271266758
2024-06-14,3877701.5690609184,3440011.96565141
2024-06-15,3498610.4343712428,3297021.247190315
2024-06-16,3412320.590563024,3430709.022099172
2024-06-17,4036746.9690043037,3278215.706848758
2024-06-18,4040515.0083387233,3377722.4905511253
2024-06-19,4059744.8886697297,3604465.6287374254
2024-06-20,4012695.752737266,3620468.2622882924
2024-06-21,3939033.70565122,3239388.2496569315
2024-06-22,3810813.755295247,3057661.3455511304
2024-06-23,3713033.5111313886,3358208.443444716
2024-06-24,4030038.668555134,3490427.7043635566
2024-06-25,4054670.4707633276,3598350.512673323
2024-06-26,4245677.743020009,4050913.8643540186
2024-06-27,4511535.157110244,4025296.379064054
2024-06-28,4782146.957642789,4656642.032764424
2024-06-29,5231581.774325011,5001416.872809685
2024-06-30,5811650.6976112,5116895.222790312
2024-07-01,5215721.2061592,5115632.547184614
