Date,Revenue,COGS
2023-03-11,3875391.5,3038623.2
2023-03-12,4222542.5,3297087.5
2023-03-13,4776149.5,3833082.0
2023-03-14,5066447.0,4221863.5
2023-03-15,5209860.5,4380035.5
2023-03-16,5216958.5,4353516.5
2023-03-17,5156375.5,4281578.0
2023-03-18,5142906.0,4239397.5
2023-03-19,5146850.5,4247084.0
2023-03-20,5357513.5,4509854.0
2023-03-21,5538924.0,4720972.5
2023-03-22,5552570.5,4761610.0
2023-03-23,5451449.0,4623851.5
2023-03-24,5338239.0,4498149.0
2023-03-25,5236398.0,4358238.0
2023-03-26,5256770.5,4392812.0
2023-03-27,5660686.0,4743936.0
2023-03-28,6106526.0,5186450.5
2023-03-29,6420649.0,5603661.0
2023-03-30,6614898.5,5833918.5
2023-03-31,9043188.0,7807020.5
2023-04-01,9625784.0,8317036.0
2023-04-02,7979443.0,7091038.0
2023-04-03,6446516.5,5851275.0
2023-04-04,5989394.5,5538977.0
2023-04-05,5372612.5,4854906.5
2023-04-06,4699821.0,4118295.0
2023-04-07,4101075.5,3489859.2
2023-04-08,3911282.2,3385762.0
2023-04-09,3998777.2,3445683.0
2023-04-10,4426141.5,3803771.8
2023-04-11,4762568.0,4143333.0
2023-04-12,4896389.5,4367125.0
2023-04-13,4905624.0,4400531.5
2023-04-14,4775847.0,4166272.8
2023-04-15,4612236.0,3942143.2
2023-04-16,4588895.0,3924286.5
2023-04-17,4832794.0,4215692.5
2023-04-18,5073407.5,4510703.0
2023-04-19,5244256.0,4632108.5
2023-04-20,5162942.5,4472786.5
2023-04-21,4974609.0,4221772.5
2023-04-22,4885864.5,4090565.2
2023-04-23,4919405.5,4110174.2
2023-04-24,5333726.0,4431064.5
2023-04-25,5889017.0,4942287.0
2023-04-26,6263817.5,5259789.0
2023-04-27,6159952.0,5058438.0
2023-04-28,5862638.0,4683623.0
2023-04-29,5459418.5,4267858.0
2023-04-30,6472780.5,4979722.5
2023-05-01,8207657.0,6385542.0
2023-05-02,7947346.0,6198113.0
2023-05-03,6546968.0,4984421.5
2023-05-04,5394147.0,4087613.0
2023-05-05,4324969.5,3342114.2
2023-05-06,3781968.8,3101261.0
2023-05-07,3633831.5,3053087.5
2023-05-08,3905926.5,3328096.0
2023-05-09,4448958.0,3801144.0
2023-05-10,4813549.5,4047078.8
2023-05-11,4876378.0,4045491.5
2023-05-12,4680734.0,3883872.2
2023-05-13,4595231.0,3797818.2
2023-05-14,4659626.0,3848964.5
2023-05-15,5197412.0,4246750.0
2023-05-16,5614164.5,4546573.0
2023-05-17,5709863.0,4613063.5
2023-05-18,5503224.5,4410875.0
2023-05-19,5246319.5,4245701.5
2023-05-20,5070433.0,4092674.0
2023-05-21,5054513.5,4025434.0
2023-05-22,5324293.0,4273328.5
2023-05-23,5815298.5,4595948.0
2023-05-24,6114395.0,4779810.5
2023-05-25,6039690.0,4706633.5
2023-05-26,5687839.5,4423251.0
2023-05-27,5383971.0,4211877.5
2023-05-28,5355344.5,4229284.0
2023-05-29,5752015.0,4550076.5
2023-05-30,6604599.5,5260164.0
2023-05-31,9486350.0,7802610.0
2023-06-01,10377498.0,8488153.0
2023-06-02,8543604.0,6832485.5
2023-06-03,5516300.0,4107916.2
2023-06-04,4515567.0,3429044.2
2023-06-05,4293446.5,3384839.5
2023-06-06,4666910.0,3683076.5
2023-06-07,5022527.5,3953258.5
2023-06-08,5212691.5,4066736.5
2023-06-09,5277904.5,4112742.2
2023-06-10,5277433.0,4115810.2
2023-06-11,5299094.0,4143603.0
2023-06-12,5567112.5,4370623.5
2023-06-13,5867401.0,4759445.5
2023-06-14,6006611.0,4985252.5
2023-06-15,5812311.5,4746563.0
2023-06-16,5463988.0,4390067.5
2023-06-17,5295101.5,4231039.5
2023-06-18,5230787.0,4194514.5
2023-06-19,5340197.5,4329400.0
2023-06-20,5450173.5,4465183.5
2023-06-21,5503523.0,4495146.5
2023-06-22,5433893.0,4393409.0
2023-06-23,5327356.0,4256907.5
2023-06-24,5225433.5,4177027.5
2023-06-25,5242966.0,4239200.0
2023-06-26,5610284.5,4647265.5
2023-06-27,6029934.5,5193031.0
2023-06-28,6395168.5,5667482.5
2023-06-29,6166851.5,5409856.5
2023-06-30,6751522.0,6293878.0
2023-07-01,6571191.0,6309007.5
2023-07-02,4779797.0,4874502.5
2023-07-03,3764458.5,3808261.5
2023-07-04,3227080.8,3157764.5
2023-07-05,2791877.2,2596707.0
2023-07-06,2591986.5,2414908.5
2023-07-07,2611011.2,2415166.0
2023-07-08,2829031.8,2523620.8
2023-07-09,3220227.2,2772827.2
2023-07-10,3552124.2,3109835.8
2023-07-11,3850988.5,3462243.8
2023-07-12,4145397.0,3661206.5
2023-07-13,4243474.0,3660598.0
2023-07-14,4233463.0,3588377.5
2023-07-15,4218051.5,3560602.2
2023-07-16,4217664.0,3577004.0
2023-07-17,4378210.0,3769777.5
2023-07-18,4524677.5,3943561.2
2023-07-19,4591291.5,4053441.8
2023-07-20,4552103.5,3953543.2
2023-07-21,4426920.0,3779753.8
2023-07-22,4309426.5,3645698.2
2023-07-23,4308202.5,3628392.5
2023-07-24,4549703.5,3897245.2
2023-07-25,4904683.5,4248610.5
2023-07-26,5131192.0,4526909.5
2023-07-27,5122711.5,4549484.5
2023-07-28,4905035.5,4385404.0
2023-07-29,4641141.0,4121068.0
2023-07-30,4367928.5,3947275.8
2023-07-31,4846939.0,5164972.5
2023-08-01,6083002.0,6692735.5
2023-08-02,5253465.0,5476452.0
2023-08-03,3488362.8,3265248.5
2023-08-04,2516770.8,2394931.2
2023-08-05,2324275.0,2292103.8
2023-08-06,2332894.5,2384938.0
2023-08-07,2450310.0,2534742.5
2023-08-08,2637302.0,2714249.0
2023-08-09,2777437.0,2859771.8
2023-08-10,2845133.0,2933624.2
2023-08-11,2875324.8,2966614.0
2023-08-12,2906145.0,2996783.5
2023-08-13,2967513.8,3046521.0
2023-08-14,3133008.8,3170081.8
2023-08-15,3308626.2,3322782.5
2023-08-16,3407383.2,3401837.5
2023-08-17,3401465.2,3372024.5
2023-08-18,3327380.5,3293810.5
2023-08-19,3254115.8,3238032.5
2023-08-20,3226815.2,3215688.0
2023-08-21,3375117.5,3372381.2
2023-08-22,3491705.5,3546289.2
2023-08-23,3579513.0,3661982.2
2023-08-24,3567360.2,3648348.2
2023-08-25,3445101.8,3619070.5
2023-08-26,3319442.2,3621504.0
2023-08-27,3244406.0,3669196.2
2023-08-28,3435821.2,3932295.0
2023-08-29,4302556.5,4740198.5
2023-08-30,7051156.5,7349368.0
2023-08-31,9170064.0,8935658.0
2023-09-01,7299624.5,7220388.5
2023-09-02,3295785.5,3358707.5
2023-09-03,2062282.5,2097217.5
2023-09-04,2108628.0,2046325.2
2023-09-05,2232119.8,2125409.0
2023-09-06,2374488.5,2231640.5
2023-09-07,2427967.2,2316369.0
2023-09-08,2429200.2,2347126.8
2023-09-09,2494581.2,2493813.2
2023-09-10,2641473.2,2672989.0
2023-09-11,2857474.0,2906055.8
2023-09-12,2973779.5,3045969.5
2023-09-13,2953724.2,2957904.0
2023-09-14,2732693.0,2649619.5
2023-09-15,2512042.5,2401185.2
2023-09-16,2496376.5,2365022.5
2023-09-17,2621809.2,2467832.2
2023-09-18,3034367.8,2728846.8
2023-09-19,3523885.8,2931803.8
2023-09-20,3795853.0,2983089.5
2023-09-21,3776856.0,2871023.8
2023-09-22,3733731.5,2799856.2
2023-09-23,3851586.5,2899982.8
2023-09-24,4064960.8,3096587.0
2023-09-25,4586695.0,3559409.8
2023-09-26,5624199.0,4491323.0
2023-09-27,6326580.0,5335852.0
2023-09-28,6534303.0,5578458.0
2023-09-29,6040299.0,5088458.5
2023-09-30,5150797.0,4375713.0
2023-10-01,3064401.8,2704179.8
2023-10-02,1995820.0,1808419.0
2023-10-03,1557728.5,1435280.2
2023-10-04,1206650.0,1146144.5
2023-10-05,1111909.2,1046991.0
2023-10-06,1205637.8,1074976.2
2023-10-07,1401206.8,1193833.8
2023-10-08,1657152.8,1379266.5
2023-10-09,1798208.5,1471126.5
2023-10-10,1854425.2,1507076.2
2023-10-11,1853367.2,1515722.5
2023-10-12,1846102.2,1529493.8
2023-10-13,1864586.0,1537322.8
2023-10-14,2006351.0,1638644.1
2023-10-15,2210604.5,1779795.0
2023-10-16,2291591.2,1834059.6
2023-10-17,2184289.2,1771851.0
2023-10-18,2015787.8,1653191.4
2023-10-19,1838788.0,1526393.2
2023-10-20,1796637.2,1499278.2
2023-10-21,1909999.8,1623429.8
2023-10-22,2083265.2,1812214.4
2023-10-23,2209596.2,1974498.1
2023-10-24,2197542.0,1991188.5
2023-10-25,2145485.0,1978534.9
2023-10-26,2052610.5,1899162.2
2023-10-27,2038635.5,1883480.4
2023-10-28,2256905.5,2078164.6
2023-10-29,2608876.2,2347402.8
2023-10-30,3032767.5,2640361.2
2023-10-31,3288501.2,2842388.8
2023-11-01,2351974.5,2002822.2
2023-11-02,1618571.5,1458503.0
2023-11-03,1354471.5,1228828.8
2023-11-04,1359549.8,1226691.2
2023-11-05,1463570.5,1316293.2
2023-11-06,1527224.0,1372947.8
2023-11-07,1527529.8,1411928.5
2023-11-08,1492012.8,1407346.2
2023-11-09,1471996.0,1411373.2
2023-11-10,1521195.5,1454636.8
2023-11-11,1687350.8,1589106.8
2023-11-12,1863337.5,1728521.5
2023-11-13,1931726.2,1796057.6
2023-11-14,1830693.2,1710623.5
2023-11-15,1653539.0,1555987.0
2023-11-16,1520577.0,1442499.0
2023-11-17,1473871.5,1386620.2
2023-11-18,1588333.8,1450298.5
2023-11-19,1735118.8,1576574.5
2023-11-20,1744736.0,1622368.5
2023-11-21,1697734.0,1609858.8
2023-11-22,1654958.0,1593507.5
2023-11-23,1628251.2,1587440.5
2023-11-24,1623943.2,1613812.9
2023-11-25,1769335.5,1769579.6
2023-11-26,2078114.2,2017067.2
2023-11-27,2422186.0,2406677.8
2023-11-28,2832544.8,2884886.0
2023-11-29,2918419.8,2975594.0
2023-11-30,2761002.5,2742465.5
2023-12-01,1870793.2,1885945.8
2023-12-02,1387997.2,1420893.5
2023-12-03,1263348.5,1284781.5
2023-12-04,1196710.0,1208198.0
2023-12-05,1189602.2,1194036.8
2023-12-06,1247035.2,1221281.0
2023-12-07,1319876.5,1262193.8
2023-12-08,1449468.8,1371896.2
2023-12-09,1636464.8,1548529.0
2023-12-10,1852771.2,1756339.0
2023-12-11,2012166.2,1966285.4
2023-12-12,2056960.2,2172791.2
2023-12-13,2052525.5,2233458.2
2023-12-14,1984233.8,2093252.6
2023-12-15,1975225.0,2019956.1
2023-12-16,2129025.0,2171805.2
2023-12-17,2358790.0,2440692.0
2023-12-18,2453869.0,2612737.0
2023-12-19,2329479.5,2522834.5
2023-12-20,2037209.5,2186153.0
2023-12-21,1722419.0,1761038.2
2023-12-22,1636876.5,1673298.2
2023-12-23,1799436.2,1899749.8
2023-12-24,2202543.2,2347199.0
2023-12-25,2897508.2,3067165.8
2023-12-26,4050207.5,4104850.8
2023-12-27,4960284.0,4967527.5
2023-12-28,5063084.5,5150184.5
2023-12-29,5101091.5,5193033.5
2023-12-30,5405861.0,5402682.0
2023-12-31,5779870.5,5720113.0
2024-01-01,4204347.5,3987658.5
2024-01-02,2246157.0,2132155.5
2024-01-03,1350666.8,1366371.5
2024-01-04,1150352.2,1141933.8
2024-01-05,1335248.5,1226395.8
2024-01-06,1654650.8,1471059.5
2024-01-07,2066654.2,1792486.9
2024-01-08,2386228.5,2011731.9
2024-01-09,2481270.0,2051535.1
2024-01-10,2376683.5,1950120.2
2024-01-11,2202073.0,1835183.2
2024-01-12,2106652.5,1786947.8
2024-01-13,2267468.2,1911612.6
2024-01-14,2626475.0,2160769.0
2024-01-15,2794608.0,2230321.5
2024-01-16,2715313.8,2138954.8
2024-01-17,2580165.2,2040205.1
2024-01-18,2487215.5,1982252.6
2024-01-19,2608579.0,2094647.9
2024-01-20,2886635.2,2383987.2
2024-01-21,3365452.0,2810771.5
2024-01-22,3860898.0,3099330.8
2024-01-23,4150750.5,3264470.5
2024-01-24,4223606.0,3330805.8
2024-01-25,4123302.0,3295688.5
2024-01-26,4013355.2,3256351.0
2024-01-27,4135898.8,3363036.2
2024-01-28,4370026.0,3550361.0
2024-01-29,5787842.0,4552660.5
2024-01-30,7188249.0,5409700.5
2024-01-31,7412268.5,5822319.5
2024-02-01,5062759.0,4088375.8
2024-02-02,2762736.8,2093521.6
2024-02-03,2188883.8,1695708.5
2024-02-04,2306610.8,1803552.9
2024-02-05,2585653.5,2061755.5
2024-02-06,2838440.2,2304380.2
2024-02-07,3009611.2,2442466.0
2024-02-08,3194006.5,2578714.5
2024-02-09,3252953.2,2614787.2
2024-02-10,3365353.5,2748776.0
2024-02-11,3681280.5,3072048.5
2024-02-12,4138686.8,3513231.0
2024-02-13,4604105.0,3897645.8
2024-02-14,4714269.5,3962575.2
2024-02-15,4602848.0,3855076.2
2024-02-16,4363658.0,3620875.5
2024-02-17,4295362.5,3566658.2
2024-02-18,4442163.0,3723448.0
2024-02-19,4880475.5,4032438.5
2024-02-20,5152378.5,4216014.0
2024-02-21,5106576.5,4109910.0
2024-02-22,4931360.0,3931296.2
2024-02-23,4737621.0,3677910.5
2024-02-24,4639427.0,3609069.5
2024-02-25,4712759.0,3683758.0
2024-02-26,5061514.0,4188427.0
2024-02-27,5637724.0,4635856.0
2024-02-28,6917611.0,5578955.0
2024-02-29,8029162.5,6329729.5
2024-03-01,5513644.5,4491711.0
2024-03-02,2809732.5,2371330.5
2024-03-03,1957756.8,1644976.0
2024-03-04,1892049.2,1571457.8
2024-03-05,2158048.5,1786551.2
2024-03-06,2481887.2,2045233.8
2024-03-07,2759934.2,2285644.5
2024-03-08,3067936.0,2521421.8
2024-03-09,3325494.5,2753464.8
2024-03-10,3649673.5,3096744.0
2024-03-11,3992620.8,3431935.2
2024-03-12,4270794.0,3628027.5
2024-03-13,4317258.5,3684654.5
2024-03-14,4356049.0,3641860.2
2024-03-15,4354712.5,3599139.2
2024-03-16,4328733.5,3618433.2
2024-03-17,4318061.5,3653019.2
2024-03-18,4399380.5,3771637.8
2024-03-19,4483214.0,3853446.8
2024-03-20,4457069.5,3805539.0
2024-03-21,4406954.5,3685937.2
2024-03-22,4414245.5,3622477.2
2024-03-23,4424720.0,3607610.2
2024-03-24,4420009.5,3606892.2
2024-03-25,4594583.0,3680854.2
2024-03-26,4905777.0,4111470.2
2024-03-27,5432008.5,4901619.0
2024-03-28,6235967.0,5694726.5
2024-03-29,6408115.0,5694893.0
2024-03-30,7409684.0,6650028.5
2024-03-31,8075225.0,7551672.5
2024-04-01,7255589.0,6778006.5
2024-04-02,4575101.0,4119296.8
2024-04-03,3034735.0,2664877.0
2024-04-04,2663482.5,2404918.0
2024-04-05,2838506.2,2558804.2
2024-04-06,3183358.2,2804728.8
2024-04-07,3542327.5,3136197.8
2024-04-08,3844401.0,3443826.2
2024-04-09,4138266.2,3797198.0
2024-04-10,4134102.5,3921648.8
2024-04-11,4146921.2,3923692.0
2024-04-12,4160527.8,3800257.8
2024-04-13,4174155.5,3738591.5
2024-04-14,4204972.0,3751532.5
2024-04-15,4264856.0,3930894.5
2024-04-16,4527495.5,4158615.8
2024-04-17,4606708.0,4151100.5
2024-04-18,4509815.5,3896695.2
2024-04-19,4364971.5,3702873.0
2024-04-20,4317712.5,3625516.5
2024-04-21,4392343.0,3628893.5
2024-04-22,4857417.0,3976961.0
2024-04-23,5718973.5,4560859.0
2024-04-24,6580812.5,5217955.0
2024-04-25,6882331.5,5402247.0
2024-04-26,6727695.5,5200028.0
2024-04-27,6150837.5,4598136.0
2024-04-28,6170500.0,4488612.0
2024-04-29,8899343.0,6800279.0
2024-04-30,11134993.0,8935681.0
2024-05-01,10344106.0,8198354.0
2024-05-02,7359182.0,5807270.5
2024-05-03,4336028.5,3205092.2
2024-05-04,3162975.2,2454336.0
2024-05-05,3048166.0,2548344.2
2024-05-06,3462491.0,2868664.2
2024-05-07,4548332.5,3603201.8
2024-05-08,5100904.0,3968383.5
2024-05-09,5111836.0,3916384.0
2024-05-10,4838933.5,3743499.5
2024-05-11,4731895.0,3652754.2
2024-05-12,4919093.0,3781415.5
2024-05-13,5361068.5,4080795.2
2024-05-14,5606343.5,4275317.0
2024-05-15,5554706.5,4244510.0
2024-05-16,5310126.0,4057053.2
2024-05-17,5015637.5,3827896.5
2024-05-18,4844140.0,3704287.8
2024-05-19,4952915.0,3738039.2
2024-05-20,5206853.5,3963551.5
2024-05-21,5539073.0,4198167.5
2024-05-22,5707688.0,4303998.5
2024-05-23,5405893.0,4149386.5
2024-05-24,5129157.5,3990053.5
2024-05-25,5116935.0,3999453.5
2024-05-26,5456694.0,4261425.5
2024-05-27,6364447.0,4964845.5
2024-05-28,7625908.0,6013217.0
2024-05-29,8874146.0,7131192.5
2024-05-30,9798020.0,7879056.5
2024-05-31,10873367.0,8819705.0
2024-06-01,9757021.0,7976864.0
2024-06-02,6732542.5,5370445.0
2024-06-03,4426750.5,3454263.5
2024-06-04,4138077.2,3293988.5
2024-06-05,4243356.0,3466498.5
2024-06-06,4419445.5,3659849.5
2024-06-07,4437405.5,3691405.8
2024-06-08,4524981.5,3714962.2
2024-06-09,4700476.5,3843750.2
2024-06-10,5210447.5,4315617.5
2024-06-11,5523407.0,4783991.0
2024-06-12,5703560.5,5042310.5
2024-06-13,5613832.5,4944726.0
2024-06-14,5464385.0,4760587.5
2024-06-15,5384016.0,4610236.5
2024-06-16,5427909.0,4638856.0
2024-06-17,5714289.5,5013203.0
2024-06-18,5963378.0,5269843.0
2024-06-19,6021128.0,5315528.0
2024-06-20,5842083.0,5104929.0
2024-06-21,5622425.0,4848760.5
2024-06-22,5405779.0,4563364.5
2024-06-23,5400938.0,4568915.5
2024-06-24,5949066.5,5183711.0
2024-06-25,6565129.0,5743914.0
2024-06-26,6777250.5,5937552.5
2024-06-27,6579443.5,5710659.5
2024-06-28,6369564.5,5441227.5
2024-06-29,6427153.5,5429869.5
2024-06-30,7779707.5,6993721.0
2024-07-01,8056807.5,7457484.5
