Date,cm_active_customers_28d_gap549,cm_active_customers_91d_gap549,cm_orders_per_active_customer_91d_gap549,cm_revenue_per_active_customer_91d_gap549,cm_new_customer_order_share_91d_gap549,cm_repeat_customer_order_share_91d_gap549,cm_loyal_customer_order_share_91d_gap549,cm_repeat_within_365d_order_share_91d_gap549,cm_median_inter_order_gap_91d_gap549,cm_median_customer_tenure_days_91d_gap549,cm_age_18_34_order_share_91d_gap549,cm_age_35_54_order_share_91d_gap549,cm_age_55_plus_order_share_91d_gap549,cm_female_order_share_91d_gap549,cm_mobile_order_share_91d_gap549,cm_paid_search_acq_order_share_91d_gap549,cm_organic_search_acq_order_share_91d_gap549,cm_east_region_order_share_91d_gap549,cm_region_entropy_91d_gap549,cm_acquisition_entropy_91d_gap549
2023-01-11,2952.0,9618.0,1.142025369099605,35825.91064046579,0.04734158776402039,0.9526584122359796,0.9034049526584123,0.4686817188638019,374.52197802197804,2984.401098901099,0.4282592862345229,0.4603969410050983,0.11134377276037873,0.4880735615440641,0.4461944646758922,0.20493445010924982,0.3006190823015295,0.48124544792425344,1.0403872401477046,1.6906254922674808
2023-01-12,2927.0,9601.0,1.1421726903447558,35863.74377356526,0.04769286886740835,0.9523071311325917,0.90333758891118,0.4686303118730622,374.25824175824175,2986.587912087912,0.428232719314244,0.4605143169797556,0.11125296370600037,0.48887470362939994,0.44619733722414734,0.20417654568666788,0.3012949115447748,0.4816706182746672,1.0399974098566416,1.6908597281773
2023-01-13,2891.0,9572.0,1.1423944839114082,35903.48953196824,0.047370827617741196,0.9526291723822587,0.9035208047553727,0.46895290352080476,373.7362637362637,2988.1758241758243,0.42862368541380885,0.4601737540009145,0.11120256058527664,0.48907178783721994,0.44609053497942386,0.20420667581161409,0.3014174668495656,0.481572930955647,1.0398144389393231,1.6907717406636031
2023-01-14,2835.0,9521.0,1.1420018905577145,35879.67181178447,0.0473650326496827,0.9526349673503173,0.9030626322082222,0.46969557619792146,373.1373626373626,2988.5274725274726,0.42858456727674055,0.4601305987308011,0.11128483399245838,0.4910328336245746,0.44789846408534906,0.20472730617124987,0.3013887611514761,0.4819277108433735,1.0395281335046846,1.6901213160997708
2023-01-15,2807.0,9511.0,1.1413100620334349,35787.08966354747,0.04753569783509903,0.952464302164901,0.9027176416397973,0.46936895439889453,373.36813186813185,2988.521978021978,0.42929525564256105,0.45914325195762323,0.11156149239981575,0.4913864578535237,0.44707508060801476,0.20460617227084293,0.3017964071856287,0.4815292491939199,1.0396433737673783,1.6891224590401637
2023-01-16,2793.0,9507.0,1.1413695171978542,35681.349370989796,0.04736890609160446,0.9526310939083955,0.9024974656713667,0.46935766288821307,372.83516483516485,2989.5,0.42954566399410193,0.45940466316468526,0.1110496728412128,0.49018523638374345,0.4466869412957331,0.20412865173716707,0.30227628789973277,0.48115381070869045,1.0395906745279269,1.6889000339579503
2023-01-17,2792.0,9498.0,1.1411876184459886,35567.95444409349,0.04714457053233693,0.9528554294676631,0.9023895193283513,0.4689547006181382,373.3791208791209,2991.065934065934,0.4292831442014946,0.4597287572654304,0.11098809853307501,0.4908201863640557,0.4460743611034228,0.20453916412953224,0.3017806070670726,0.4802103515084417,1.0399613163447403,1.6889210528160234
2023-01-18,2786.0,9486.0,1.1404174573055028,35407.77443811933,0.047236088001479014,0.952763911998521,0.9019227213902755,0.4694952856350527,372.64835164835165,2991.956043956044,0.42965427990386396,0.4593270475134036,0.11101867258273249,0.4903863930486227,0.44721760029580326,0.20391939360325384,0.3007949713440562,0.47929376964318726,1.0403917792764594,1.6901109837344055
2023-01-19,2773.0,9480.0,1.140084388185654,35371.4355685654,0.04690969652109549,0.9530903034789046,0.9023871206513694,0.47029977794226496,371.22527472527474,2993.379120879121,0.4305144337527757,0.45901184307920057,0.11047372316802369,0.4901924500370096,0.4469837157660992,0.20401554404145078,0.30042561065877127,0.4783493708364175,1.0409452620780941,1.6901580138616235
2023-01-20,2757.0,9459.0,1.1397610741093138,35377.261832117554,0.04702717744179575,0.9529728225582043,0.9019571468323904,0.4697152397736759,371.74725274725273,2994.401098901099,0.43001576848158796,0.4599758834987478,0.11000834801966422,0.4902142658380484,0.44717558668027085,0.20378443558111492,0.3010852425563491,0.4775994805676653,1.0408470468418223,1.6897166817985865
2023-01-21,2707.0,9420.0,1.1394904458598727,35319.28747876857,0.047046767281535305,0.9529532327184647,0.9023663126513881,0.46962921557667225,371.83516483516485,2995.186813186813,0.4292901062045836,0.46087199552822805,0.10983789826718837,0.490311160797466,0.4480156512017887,0.20383827091485002,0.30119247251723497,0.4773616545556177,1.040963810812289,1.6891580678795912
2023-01-22,2702.0,9431.0,1.1376312162018873,35250.0951882091,0.04641625500978656,0.9535837449902135,0.902973250069904,0.469288843321838,372.55494505494505,2995.3571428571427,0.429676577500233,0.4606207475067574,0.1097026749930096,0.49165812284462673,0.4488768757572933,0.20253518501258272,0.3004007829247833,0.47655885916674434,1.0412829871926845,1.6900031688145845
2023-01-23,2693.0,9444.0,1.1375476493011436,35370.10047966963,0.04654193428278879,0.9534580657172113,0.9026342734804058,0.46839802662198643,373.07142857142856,2995.9615384615386,0.42958205343014055,0.46029973005678115,0.11011821651307828,0.49027273573489716,0.44950200130317414,0.2022712463930001,0.3001954761239877,0.4767755747928884,1.0411615225938415,1.6900934709698718
2023-01-24,2653.0,9402.0,1.13731121038077,35349.414423526905,0.0465725240811746,0.9534274759188254,0.903114186851211,0.46768914242962684,373.5934065934066,2997.1758241758243,0.4292527821939587,0.46067520808005236,0.11007200972598896,0.4891050219769943,0.4487982792481062,0.2029365005143552,0.2996352754138221,0.4756382680258113,1.0418297991883014,1.6905719017272798
2023-01-25,2603.0,9366.0,1.1359171471279095,35299.59508755071,0.04662092301908074,0.9533790769809193,0.9029044083090516,0.4678071247297678,373.05494505494505,2997.4175824175823,0.4288936930162609,0.4601936272206034,0.11091267976313564,0.48914371651471,0.4492903468371088,0.20218065607669894,0.30002819813892284,0.4751386408497039,1.0418477839143663,1.6908769999044377
2023-01-26,2560.0,9337.0,1.1360179929313483,35314.09784834529,0.046667295182426696,0.9533327048175733,0.9027057603469407,0.46874705383237486,371.9175824175824,2998.4395604395604,0.42971622513434526,0.4603563684359385,0.10992740642971623,0.48967662864146316,0.4487602526633355,0.20213066842651078,0.299519185443575,0.4736494767606298,1.0427925853452964,1.6911471565968041
2023-01-27,2456.0,9291.0,1.1349693251533743,35336.35404369821,0.04665718349928876,0.9533428165007113,0.9025130393551446,0.46913229018492175,371.1978021978022,2999.1758241758243,0.4297771455666193,0.4605026078710289,0.10972024656235183,0.4892366050260787,0.44950213371266,0.20170697012802277,0.29938359412043625,0.4731152204836415,1.0425774592431802,1.6908367944858236
2023-01-28,2374.0,9228.0,1.1339401820546164,35395.17760619852,0.046349388379204895,0.9536506116207951,0.9028096330275229,0.46855886850152906,372.14835164835165,3000.2747252747254,0.4301414373088685,0.459480122324159,0.11037844036697247,0.48853211009174313,0.4491590214067278,0.20126146788990826,0.3002675840978593,0.47343272171253825,1.0423393516887471,1.6902729668781151
2023-01-29,2324.0,9130.0,1.1331872946330777,35348.247824753555,0.046878020491011016,0.953121979508989,0.9024743862362266,0.468586893485405,370.88461538461536,3001.285714285714,0.430891165667891,0.45911463367485017,0.10999420065725884,0.4884979702300406,0.45070558670017397,0.2010438816934081,0.3012758554030543,0.474386236226561,1.0419240355337838,1.6903249988692026
2023-01-30,2373.0,9151.0,1.1312424871598732,35215.427309583654,0.04685085007727975,0.9531491499227203,0.902144513137558,0.4667697063369397,371.6758241758242,3002.2087912087914,0.43102782071097373,0.46000772797527045,0.10896445131375579,0.48869783616692425,0.4509273570324575,0.20044435857805254,0.29984544049459044,0.4741112828438949,1.0423823921364253,1.692135937586201
2023-01-31,2438.0,9145.0,1.132640787315473,35072.81352433024,0.04624444873527708,0.9537555512647229,0.9025873720795521,0.4681405676771577,371.3626373626374,3003.6263736263736,0.43212975477891485,0.4595481753234215,0.10832206989766364,0.48870438308553776,0.4505696080324387,0.2008109673682178,0.30025101370921026,0.4727746669241166,1.0424676420790022,1.6918572010385131
2023-02-01,2550.0,9131.0,1.1326251232066586,34961.36872631695,0.046025913749758264,0.9539740862502417,0.9028234384064978,0.4672210404177142,372.14835164835165,3005.28021978022,0.4315412879520402,0.4602591374975827,0.1081995745503771,0.48830013537033456,0.45175014503964417,0.20141171920324888,0.3009089151034616,0.47273254689615163,1.0427698888715762,1.6910689375019217
2023-02-02,2631.0,9160.0,1.1328602620087336,34927.56252074236,0.04615977642864026,0.9538402235713598,0.9027657319071023,0.4668015804182326,372.4120879120879,3006.263736263736,0.4314349041148694,0.4599595258745302,0.10860557001060037,0.4885805145995953,0.45388840705406186,0.20150332466030646,0.30008673026886384,0.47335453406572225,1.0427580766645759,1.6914544500090618
2023-02-03,2679.0,9203.0,1.1336520699771813,34822.80913506466,0.04639125850666156,0.9536087414933384,0.9022332981884406,0.4673631745423176,371.9230769230769,3007.4725274725274,0.43189878270871274,0.4598868973449631,0.10821431994632416,0.4889293587654558,0.4532732675165341,0.20090098725198888,0.29962618614013226,0.47282660787884595,1.0429866093906497,1.6923687904011206
2023-02-04,2683.0,9199.0,1.1338188933579736,34730.082086096314,0.04650047938638543,0.9534995206136145,0.9027804410354746,0.4679769894534995,370.1098901098901,3008.5494505494507,0.4314477468839885,0.4604985618408437,0.10805369127516778,0.4893576222435283,0.45311601150527325,0.20105465004793863,0.300287631831256,0.4725790987535954,1.0429719492433314,1.6919708540524068
2023-02-05,2676.0,9185.0,1.1330430048992923,34628.985314099074,0.04641106947247045,0.9535889305275296,0.9026616700297876,0.46853079657922553,369.2692307692308,3009.7747252747254,0.4315364658402998,0.4606514845776881,0.10781204958201211,0.48918996829057365,0.4535408859421543,0.20034592101470164,0.3006630152781781,0.47218218506774284,1.043105094241919,1.6916296528675947
2023-02-06,2659.0,9182.0,1.1339577434110215,34531.37690481377,0.04648482520169036,0.9535151747983096,0.9026123703419132,0.46965040338071457,367.45604395604397,3010.6098901098903,0.43267383787936997,0.45985401459854014,0.1074721475220899,0.48895505186323474,0.4544756050710718,0.20063388398002305,0.3006146753745678,0.47205147906262007,1.043334425550158,1.6915377156828066
2023-02-07,2641.0,9169.0,1.134038608354237,34485.375901406915,0.04597037891902289,0.9540296210809771,0.9031544527793807,0.4692248509328717,368.64835164835165,3012.6813186813188,0.43306405077899596,0.4591267551452202,0.1078091940757838,0.4899019042123485,0.45393344874014235,0.20032698595883824,0.3011155991536834,0.47095595306789767,1.0444970872153152,1.6915658934541233
2023-02-08,2631.0,9148.0,1.1332531700918234,34304.90952339309,0.04601138227066654,0.9539886177293334,0.9031542394135237,0.4685058358252146,369.9835164835165,3013.703296703297,0.4329121250120575,0.4592456834185396,0.10784219156940292,0.49127037715829075,0.45384392784797917,0.19967203626893026,0.3011478730587441,0.47168901321500917,1.044413763312872,1.691622256424174
2023-02-09,2609.0,9122.0,1.1319885989914493,34165.41244025433,0.04619407321324811,0.9538059267867519,0.9029633933759442,0.46794499322099553,370.5879120879121,3014.6923076923076,0.43095099748208404,0.4610691458454387,0.10797985667247724,0.4911872942087933,0.45351539802440444,0.19920588804958358,0.3011814836335464,0.4720123958938602,1.0441328583948395,1.6915104921052901
2023-02-10,2609.0,9116.0,1.131197893813076,33997.34745502413,0.0458688906128782,0.9541311093871218,0.9036074476338247,0.4688712179984484,369.25824175824175,3016.1263736263736,0.43114817688130336,0.460822342901474,0.10802948021722265,0.4915632273079907,0.45364623739332816,0.20015515903801395,0.30032971295577965,0.4733320403413499,1.0438850092771919,1.691564328889743
2023-02-11,2596.0,9060.0,1.1316777041942605,33890.625994481234,0.04554764459182678,0.9544523554081732,0.9042231541987711,0.4699112454891251,368.1978021978022,3017.247252747253,0.43060567638739883,0.4618160538379011,0.10757826977470009,0.4909782502682142,0.454306056763874,0.19906368867648494,0.30118014239734714,0.4728372183751097,1.044255689139964,1.691250573973256
2023-02-12,2581.0,9009.0,1.1314241314241313,33766.25444999445,0.045815755910919256,0.9541842440890808,0.9039536937113706,0.4707151967036201,366.989010989011,3018.302197802198,0.43108015304620817,0.4616893946826253,0.10723045227116648,0.4911213577945649,0.4548219366231728,0.19954870989895027,0.30226626115961935,0.47150004905327186,1.045350019497215,1.6897274788960084
2023-02-13,2581.0,8972.0,1.1299598751671869,33614.69266830138,0.04566975734858947,0.9543302426514105,0.9037285460643125,0.46981653186032746,367.8791208791209,3018.967032967033,0.4311501282304202,0.46202406786348393,0.10682580390609588,0.49151706450976523,0.4551193529295719,0.19855987374235548,0.3024265141053462,0.47238114026435196,1.0452845600325635,1.690107124048317
2023-02-14,2565.0,8953.0,1.1287836479392384,33438.370557355076,0.04561646546605977,0.9543835345339402,0.9035226598060558,0.46902830001979023,368.8131868131868,3019.6703296703295,0.4319216307144271,0.4610132594498318,0.10706510983574115,0.49139125272115575,0.4544824856520879,0.1991886008311894,0.30328517712250147,0.4712052246190382,1.0458957407341354,1.6892670781283927
2023-02-15,2552.0,8924.0,1.127409233527566,33332.964875616315,0.04542292018686015,0.9545770798131399,0.9036875062121061,0.46844250074545274,369.54945054945057,3020.456043956044,0.43186561971970977,0.46108736706092834,0.10704701321936189,0.4890169963224332,0.4533346585826459,0.19888679057747738,0.3034489613358513,0.4709273432064407,1.0458881703759706,1.6903009654163241
2023-02-16,2557.0,8897.0,1.1265595144430707,33184.026848375855,0.04469719644816921,0.9553028035518308,0.9046193754364961,0.46862216901127407,370.0274725274725,3022.664835164835,0.43270477900828097,0.4601416741494562,0.10715354684226279,0.4877781103462037,0.454454754065649,0.19864312082210914,0.30270378130300307,0.47111643220592636,1.0458546263723818,1.6914000785879688
2023-02-17,2554.0,8871.0,1.127944989290948,33145.864158493976,0.044973016190285826,0.9550269838097142,0.9041575054967019,0.46961822906256245,368.8791208791209,3024.0824175824177,0.4328402958225065,0.46022386568059165,0.10693583849690186,0.4876074355386768,0.45362782330601636,0.19878073156106335,0.3016190285828503,0.47041774935038977,1.0462751227834186,1.6924934410648012
2023-02-18,2536.0,8829.0,1.127647525201042,32988.123240457586,0.04479710727199679,0.9552028927280032,0.9041783848935315,0.4700683005222981,369.3296703296703,3024.763736263736,0.4323021293692246,0.4609280835676979,0.10676978706307755,0.48744475693049416,0.45439935717155483,0.19797107271996786,0.30273202089192447,0.4695660907995179,1.0470070590143297,1.6920003232982894
2023-02-19,2527.0,8818.0,1.1265593105012475,32780.155087321386,0.044694986913629955,0.9553050130863701,0.9045701630763036,0.4688947050533521,370.1978021978022,3025.8516483516482,0.4308435675458023,0.46194886249245015,0.10720756996174753,0.48781960942218644,0.45490235554660763,0.19770485202335414,0.30320112744111133,0.46949869136299577,1.0468851082411832,1.6917348885282237
2023-02-20,2539.0,8776.0,1.1267092069279854,32591.197545578856,0.04449838187702265,0.9555016181229773,0.9052386731391586,0.4690533980582524,370.4945054945055,3026.686813186813,0.43143203883495146,0.4620752427184466,0.10649271844660194,0.48816747572815533,0.45428802588996764,0.19761326860841424,0.3031957928802589,0.47036812297734626,1.046098332253746,1.69239395885753
2023-02-21,2542.0,8733.0,1.126875071567617,32448.784624985685,0.04471090336347932,0.9552890966365207,0.904887714663144,0.4683467127324459,369.5054945054945,3027.653846153846,0.4316634488365004,0.46194492429631134,0.1063916268671883,0.4884666192460116,0.4542221318971649,0.19764251600447108,0.3027131389086475,0.4710903363479321,1.0455452828884322,1.6934065872329964
2023-02-22,2565.0,8709.0,1.125961648868986,32275.302674245035,0.044156638792575975,0.9558433612074241,0.9056699979604323,0.46899857230267183,369.5769230769231,3028.736263736264,0.4317764633897614,0.461962064042423,0.10626147256781562,0.4887823781358352,0.4552314909239241,0.19794003671221702,0.302059963287783,0.4712420966755048,1.0454536105538914,1.693367791322298
2023-02-23,2563.0,8694.0,1.1267540832758225,32131.830479641132,0.04379338505512454,0.9562066149448755,0.9056757860351163,0.46886484279297674,370.2142857142857,3029.956043956044,0.43201306655777866,0.4615149040424663,0.106472029399755,0.48856676194365045,0.4559003674969375,0.19793793385055125,0.3018579011841568,0.47100857492854226,1.045635746570225,1.6933347749225898
2023-02-24,2566.0,8679.0,1.126627491646503,31966.405961516306,0.04377173246062589,0.9562282675393741,0.9062180404990796,0.4687052566987114,370.3901098901099,3030.78021978022,0.4316833708324811,0.4620576805072612,0.10625894866025772,0.48885252607895274,0.45653507874821025,0.1979955001022704,0.302106770300675,0.46983023113111066,1.046652026859643,1.6930786910473985
2023-02-25,2570.0,8657.0,1.125101074275153,31710.41959685803,0.04353182751540041,0.9564681724845996,0.9062628336755647,0.4693018480492813,369.74175824175825,3031.956043956044,0.4313141683778234,0.46283367556468175,0.10585215605749487,0.49055441478439427,0.4551334702258727,0.197741273100616,0.30143737166324436,0.4685831622176591,1.0475619111559138,1.6933567534890317
2023-02-26,2529.0,8581.0,1.1230625801188672,31431.320926465447,0.04306319394002283,0.9569368060599772,0.9070250077825049,0.4700632977067552,369.22527472527474,3033.1483516483518,0.43073570613261386,0.46352599356646257,0.10573830030092353,0.4895714433952475,0.45584725536992843,0.19798692539171941,0.29988585659437583,0.4699595309743696,1.0469774802245073,1.6949348129379804
2023-02-27,2425.0,8506.0,1.1213261227368916,31148.443041382554,0.04288110715034599,0.957118892849654,0.9078423149507234,0.4701195219123506,369.84065934065933,3034.252747252747,0.43174669742084293,0.46299014468442024,0.10526315789473684,0.4900398406374502,0.45628014258754457,0.199203187250996,0.2996435311386035,0.47095827217446007,1.0467578412699794,1.6941893560578358
2023-02-28,2323.0,8455.0,1.1213483146067416,31013.9957717327,0.043138909397742856,0.9568610906022571,0.9078156312625251,0.47041451323700034,368.989010989011,3034.912087912088,0.4301234047041451,0.4638751186583694,0.10600147663748549,0.4897162746545723,0.45754667229195234,0.1987132159054952,0.29912456491931233,0.4715747284041768,1.046426979009206,1.6943332205975985
2023-03-01,2372.0,8410.0,1.1210463733650415,30653.28087395957,0.04338141705557912,0.9566185829444209,0.9081459482392872,0.46924056003394143,369.6758241758242,3036.0164835164837,0.431268561731014,0.4619219346627068,0.10680950360627917,0.4878022910479423,0.46011879507848963,0.19972422571064913,0.29910903691132795,0.4712558336868901,1.0466453459728604,1.6946585168523758
2023-03-02,2400.0,8369.0,1.1212809176723624,30350.52257617398,0.04411764705882353,0.9558823529411765,0.9071824381926684,0.4680306905370844,370.1703296703297,3036.6098901098903,0.43201193520886616,0.46184995737425405,0.10613810741687979,0.4863597612958227,0.46025149190110826,0.19927536231884058,0.29891304347826086,0.47005541346973573,1.0472552402192832,1.6955727001278857
2023-03-03,2440.0,8336.0,1.1208013435700577,30075.97232365643,0.043990153055763676,0.9560098469442363,0.9069891897677406,0.4688001712512041,369.84065934065933,3037.252747252747,0.43112490634699774,0.4621641870919405,0.10671090656106176,0.4858182596596382,0.46023761104570265,0.19886546077277106,0.29904741517713795,0.4691212672589104,1.047413473949165,1.6957167484408653
2023-03-04,2515.0,8289.0,1.1218482325974182,29868.34572927977,0.043768147112592755,0.9562318528874072,0.9077320141950748,0.4686525432842241,369.64285714285717,3038.3406593406594,0.43155177976126463,0.46101731368964405,0.1074309065490913,0.484890848478331,0.45940423701473276,0.19776320034412304,0.30100010753844497,0.46628669749435425,1.0488019976965184,1.6946204807043483
2023-03-05,2588.0,8280.0,1.1207729468599035,29692.593286231884,0.04396551724137931,0.9560344827586207,0.9067887931034483,0.4669181034482759,370.54395604395603,3039.71978021978,0.42974137931034484,0.46228448275862066,0.10797413793103448,0.4866379310344828,0.45851293103448276,0.19730603448275863,0.3005387931034483,0.465301724137931,1.04883195541667,1.695229399670165
2023-03-06,2544.0,8255.0,1.120290732889158,29608.592763173838,0.04379325259515571,0.9562067474048442,0.9072231833910035,0.46853373702422146,366.74175824175825,3042.203296703297,0.4294982698961938,0.4622621107266436,0.10823961937716263,0.4865916955017301,0.45793685121107264,0.19669117647058823,0.3000648788927336,0.4643166089965398,1.0494066336130983,1.6961539890632855
2023-03-07,2529.0,8226.0,1.1197422805737904,29567.210494772673,0.04386060145478233,0.9561393985452177,0.9072847682119205,0.46835305612854194,366.9340659340659,3043.6483516483518,0.42916078601671914,0.46270763217891653,0.10813158180436434,0.4867006839648247,0.45858213006188253,0.19661274563022474,0.30007599609162955,0.464227554011508,1.0493801306684984,1.6957575998122154
2023-03-08,2510.0,8179.0,1.1190854627705098,29475.3651888984,0.043701518627772315,0.9562984813722277,0.9078990494919699,0.46760624931716377,369.9010989010989,3044.412087912088,0.4289304053315853,0.4630175898612477,0.10805200480716705,0.48661640992024474,0.45842893040533156,0.19611056484212827,0.2997924177865181,0.4659674423686223,1.048286569898234,1.6962849567776643
2023-03-09,2513.0,8150.0,1.1175460122699385,29363.506988957055,0.043697848045674136,0.9563021519543259,0.9077733860342556,0.4684892402283707,369.7912087912088,3045.214285714286,0.4291831357048748,0.4632191480017567,0.10759771629336846,0.48594642072902944,0.45783926218708826,0.19675010979358806,0.29863855950812473,0.4644268774703557,1.0487570126609038,1.6966793419552815
2023-03-10,2499.0,8125.0,1.1171692307692307,29279.430616615387,0.04329624325217583,0.9567037567478242,0.9082295912746502,0.46876721383717085,368.8791208791209,3046.2417582417584,0.42921670155337666,0.4641401344056406,0.1066431640409827,0.48738570012118543,0.45984356064779114,0.19665087584003527,0.2984466233337006,0.46513165142668284,1.0484328766108535,1.6970337900129013
2023-03-11,2510.0,8120.0,1.1163793103448276,29285.41435221675,0.04335355763927193,0.956646442360728,0.9082184225041368,0.46795366795366794,369.4065934065934,3046.543956043956,0.43000551571980145,0.46332046332046334,0.10667402095973524,0.48714837286265855,0.45990071704357416,0.19602868174296745,0.29884169884169887,0.46431329288472145,1.049139546052468,1.6969711555354763
2023-03-12,2453.0,8067.0,1.1161522251146647,29231.914520887567,0.04309195912927588,0.9569080408707241,0.9084851177254554,0.4676810306530431,369.74725274725273,3046.6153846153848,0.43025322079075967,0.46268325188804976,0.10706352732119058,0.48778320746334963,0.46001776988005333,0.19635717458907154,0.29842292314526875,0.4632385606397157,1.048955661803903,1.6968774105140265
2023-03-13,2414.0,8043.0,1.1155041651125202,29120.500559492728,0.043245653143111906,0.9567543468568881,0.9080472581364244,0.4668970129291128,370.8901098901099,3047.489010989011,0.4294471689701293,0.4633303611234953,0.10722246990637539,0.4886312973695943,0.46121266161390995,0.19583147570218457,0.29915292019616585,0.46299598751671867,1.0489711602567127,1.6967709338823684
2023-03-14,2390.0,7992.0,1.1152402402402402,29054.995276526526,0.042970941321664985,0.957029058678335,0.9078873555480759,0.4683047234376753,369.467032967033,3048.5384615384614,0.4300460002243913,0.4635925053292943,0.10636149444631438,0.48928531358689553,0.4608998092673623,0.19600583417480086,0.3000112195669247,0.4622461572983283,1.0497004201591489,1.695743073596013
2023-03-15,2384.0,7972.0,1.1150275965880583,28952.277753386854,0.042749465631679605,0.9572505343683204,0.9082011474856564,0.468556643041962,369.96153846153845,3049.2417582417584,0.43030712116098546,0.46259421757228036,0.10709866126673416,0.48903138710766114,0.46056924288446394,0.1955225559680504,0.2990212622342221,0.46068174147823154,1.0503318270141286,1.6967863979737052
2023-03-16,2380.0,7940.0,1.1148614609571788,28830.425638539044,0.04338002711251695,0.956619972887483,0.9080433800271125,0.46904654315408945,369.25274725274727,3051.296703296703,0.43007230004518754,0.4622684139177587,0.10765928603705377,0.48983280614550384,0.4604609127880705,0.1965657478535924,0.2990284681427926,0.4591052869408043,1.0509426057968516,1.6963589647256174
