Date,mkt_promo_line_share_91d_gap549,daily_promo_line_share_lag_365,mkt_discount_rate_91d_gap549,daily_discount_rate_lag_365,mkt_promo_revenue_share_91d_gap549,mkt_discount_amount_sum_91d_gap549,active_promo_count,is_any_promo_active,active_discount_avg,active_discount_max,active_discount_sum,active_percentage_promo_count,active_fixed_promo_count,has_fixed_discount_promo,active_stackable_promo_count,has_stackable_promo,active_min_order_promo_count,active_min_order_avg,sitewide_promo_count,category_promo_count,has_streetwear_promo,has_outdoor_promo,email_promo_count,online_promo_count,all_channels_promo_count,social_promo_count,in_store_promo_count,is_spring_sale_active,is_mid_year_sale_active,is_fall_launch_active,is_year_end_sale_active,is_urban_blowout_active,is_rural_special_active,promo_day_index,promo_days_remaining,promo_progress_ratio,days_to_next_promo_start,days_since_last_promo_end,active_email_promo_count,active_online_promo_count,active_all_channels_promo_count,active_social_promo_count,active_in_store_promo_count,active_sitewide_promo_count,active_category_promo_count,mkt_active_promo_count_gap549,mkt_active_promo_count_roll_mean_28d_gap549,mkt_email_promo_count_gap549,mkt_email_promo_count_roll_mean_28d_gap549,mkt_online_promo_count_gap549,mkt_online_promo_count_roll_mean_28d_gap549,mkt_sitewide_promo_count_gap549,mkt_sitewide_promo_count_roll_mean_28d_gap549,mkt_category_promo_count_gap549,mkt_category_promo_count_roll_mean_28d_gap549,mkt_active_discount_avg_gap549,mkt_active_discount_avg_roll_mean_28d_gap549,mkt_avg_discount_value_gap549,mkt_avg_discount_value_roll_mean_28d_gap549,expected_promo_line_share_month,expected_discount_rate_month,expected_promo_revenue_share_month,expected_active_promo_count_month,expected_email_promo_month,expected_online_promo_month,expected_sitewide_promo_month,expected_category_promo_month,mkt_web_sessions_91d_gap549,mkt_web_pageviews_per_session_91d_gap549,mkt_web_bounce_rate_91d_gap549,mkt_web_avg_session_duration_91d_gap549,exp_sessions_direct,exp_bounce_rate_direct,exp_sessions_email_campaign,exp_bounce_rate_email_campaign,exp_sessions_organic_search,exp_bounce_rate_organic_search,exp_sessions_paid_search,exp_bounce_rate_paid_search,exp_sessions_referral,exp_bounce_rate_referral,exp_sessions_social_media,exp_bounce_rate_social_media,mkt_direct_session_share_91d_gap549,mkt_email_campaign_session_share_91d_gap549,mkt_organic_search_session_share_91d_gap549,mkt_paid_search_session_share_91d_gap549,mkt_social_media_session_share_91d_gap549
2023-01-11,0.20882837568294163,1.0,0.03009083211196426,0.1799999891285951,0.15531170961338306,10690183.11,1.0,1.0,18.0,18.0,18.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,11.0,0.6333333333333333,19.0,85.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.6785714285714286,0.0,0.0,0.0,0.0,1.0,0.6785714285714286,0.0,0.0,18.0,12.214285714285714,18.0,12.214285714285714,0.37569581480281566,0.045393986442598636,0.28234678226333293,0.4657534246575342,0.0,0.08493150684931507,0.38082191780821917,0.08493150684931507,3820065.0,4.409977317139892,0.004493370099723434,202.14145858774654,2021.3753424657534,0.0043953032791995686,4504.975342465754,0.004486393618988078,9665.608219178082,0.0045064684843621515,5554.605479452055,0.004504036783495961,3519.276712328767,0.004596353990857399,4271.104109589041,0.00446522791899435,0.06822815842138812,0.11297163791715586,0.34496088417343684,0.15691146616615162,0.15721852900408761
2023-01-12,0.20759141839659515,1.0,0.03055911113909217,0.18000001240768793,0.15470871374837122,10854041.49,1.0,1.0,18.0,18.0,18.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,10.0,0.6666666666666666,18.0,86.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.7142857142857143,0.0,0.0,0.0,0.0,1.0,0.7142857142857143,0.0,0.0,18.0,12.857142857142858,18.0,12.857142857142858,0.37591638451346976,0.04549702886788612,0.2828187398946206,0.4657534246575342,0.0,0.08493150684931507,0.38082191780821917,0.08493150684931507,3806911.0,4.409687802000099,0.004490521698563482,202.0484558215309,1946.0465753424658,0.004434217176516633,4599.405479452054,0.004467784502225719,9665.608219178082,0.0045064684843621515,5554.605479452055,0.004504036783495961,3519.276712328767,0.004596353990857399,4271.104109589041,0.00446522791899435,0.06846390682629565,0.12241578539661159,0.34615282574244577,0.14494454953110278,0.15776176537880712
2023-01-13,0.20545201184462636,1.0,0.030817983595498914,0.18000000848633163,0.15308634669848586,10927938.02,1.0,1.0,18.0,18.0,18.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,9.0,0.7,17.0,87.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,18.0,13.5,18.0,13.5,0.37580611914367323,0.045477524269253417,0.28272939671449415,0.4657534246575342,0.0,0.08493150684931507,0.38082191780821917,0.08493150684931507,3798009.0,4.396094374710539,0.004501386057800285,203.5233391495386,1946.0465753424658,0.004434217176516633,4503.301369863014,0.004462828834857836,9761.183561643835,0.004511496660521742,5554.605479452055,0.004504036783495961,3519.276712328767,0.004596353990857399,4271.104109589041,0.00446522791899435,0.0686243766141681,0.11117377552291213,0.3561492350334083,0.14528427921050213,0.1581315368131039
2023-01-14,0.20345069188999826,1.0,0.03106488791069527,0.18000000627850402,0.1505591736287416,10952319.99,1.0,1.0,18.0,18.0,18.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,8.0,0.7333333333333333,16.0,88.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.7857142857142857,0.0,0.0,0.0,0.0,1.0,0.7857142857142857,0.0,0.0,18.0,14.142857142857142,18.0,14.142857142857142,0.3761551592206722,0.04555701727916823,0.28309354750078897,0.4657534246575342,0.0,0.08493150684931507,0.38082191780821917,0.08493150684931507,3794762.0,4.38306961016264,0.00450099948824195,204.07482263709815,1946.0465753424658,0.004434217176516633,4503.301369863014,0.004462828834857836,9866.994520547945,0.004520381304434627,5465.490410958904,0.004524810010907793,3519.276712328767,0.004596353990857399,4271.104109589041,0.00446522791899435,0.06868309527712146,0.11126890171241306,0.35559832210821124,0.14540859215940288,0.15826684255824214
2023-01-15,0.20619461261735544,1.0,0.031890328817239647,0.17999998941749812,0.15212288015347078,11212101.01,1.0,1.0,18.0,18.0,18.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,7.0,0.7666666666666667,15.0,89.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8214285714285714,0.0,0.0,0.0,0.0,1.0,0.8214285714285714,0.0,0.0,18.0,14.785714285714286,18.0,14.785714285714286,0.37659549438268336,0.04565021035850789,0.2835205341695006,0.4657534246575342,0.0,0.08493150684931507,0.38082191780821917,0.08493150684931507,3783500.0,4.391536143782212,0.004494181662481829,203.70774026694858,1946.0465753424658,0.004434217176516633,4503.301369863014,0.004462828834857836,9874.208219178083,0.004512064071168113,5465.490410958904,0.004524810010907793,3519.276712328767,0.004596353990857399,4271.104109589041,0.00446522791899435,0.06888753799392097,0.11160010572221488,0.35368019029998676,0.1458414166776794,0.15873794105986522
2023-01-16,0.21044317683194383,1.0,0.032713945692661735,0.17999999979253847,0.1545888215066128,11472624.14,1.0,1.0,18.0,18.0,18.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,6.0,0.8,14.0,90.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8571428571428571,0.0,0.0,0.0,0.0,1.0,0.8571428571428571,0.0,0.0,18.0,15.428571428571429,18.0,15.428571428571429,0.37610007358351727,0.04559619989185996,0.28327306177597533,0.4657534246575342,0.0,0.08493150684931507,0.38082191780821917,0.08493150684931507,3773301.0,4.3975497846580485,0.004504467804185248,205.16044707273554,1946.0465753424658,0.004434217176516633,4595.161643835617,0.004453376678507591,9789.438356164384,0.004517537315166331,5465.490410958904,0.004524810010907793,3519.276712328767,0.004596353990857399,4271.104109589041,0.00446522791899435,0.06907373676258534,0.12078760745564693,0.3546361660519529,0.13464682515389045,0.1591669999292397
2023-01-17,0.2172041121166857,1.0,0.03377020162173342,0.17999999246040893,0.15921888269425413,11807128.26,1.0,1.0,18.0,18.0,18.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,5.0,0.8333333333333334,13.0,91.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8928571428571429,0.0,0.0,0.0,0.0,1.0,0.8928571428571429,0.0,0.0,18.0,16.071428571428573,18.0,16.071428571428573,0.37567742695570217,0.045517405113396005,0.2829120795882506,0.4657534246575342,0.0,0.08493150684931507,0.38082191780821917,0.08493150684931507,3760721.0,4.403580589998567,0.004492567135397707,205.8092142703487,1946.0465753424658,0.004434217176516633,4689.928767123288,0.004451287795941639,9698.890410958904,0.004517047528385537,5465.490410958904,0.004524810010907793,3519.276712328767,0.004596353990857399,4271.104109589041,0.00446522791899435,0.06930479554319505,0.13038935884900793,0.35582246063986134,0.12255442506902267,0.15969942997632636
2023-01-18,0.2252355375539315,1.0,0.03513564540622101,0.17999998569665585,0.16589107329159994,12231041.040000001,1.0,1.0,18.0,18.0,18.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,4.0,0.8666666666666667,12.0,92.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.9285714285714286,0.0,0.0,0.0,0.0,1.0,0.9285714285714286,0.0,0.0,18.0,16.714285714285715,18.0,16.714285714285715,0.37575097184591827,0.045577604700348044,0.28318786578546884,0.4657534246575342,0.0,0.08493150684931507,0.38082191780821917,0.08493150684931507,3756169.0,4.402189837571206,0.004498988125933631,205.78912282700807,1946.0465753424658,0.004434217176516633,4795.046575342466,0.0044352563832996605,9622.83287671233,0.004510780142207432,5465.490410958904,0.004524810010907793,3519.276712328767,0.004596353990857399,4271.104109589041,0.00446522791899435,0.06938878415747535,0.14076203706489246,0.3562536722921679,0.11127640955452217,0.15989296541236564
2023-01-19,0.23104724964739068,0.7671232876712328,0.03610181688356355,0.11809631155222143,0.17062365484785516,12559111.64,1.0,1.0,18.0,18.0,18.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,3.0,0.9,11.0,93.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.9642857142857143,0.0,0.0,0.0,0.0,1.0,0.9642857142857143,0.0,0.0,18.0,17.357142857142858,18.0,17.357142857142858,0.3758243052284503,0.04560755317553304,0.2833293630493111,0.4657534246575342,0.0,0.08493150684931507,0.38082191780821917,0.08493150684931507,3741893.0,4.414729389643156,0.004517864514030732,204.84836918105356,1946.0465753424658,0.004434217176516633,4795.046575342466,0.0044352563832996605,9622.83287671233,0.004510780142207432,5465.490410958904,0.004524810010907793,3519.276712328767,0.004596353990857399,4270.567123287671,0.004477081726016307,0.0696535149455102,0.1412990697489212,0.34465870616824157,0.11170094922543215,0.16964194326240756
2023-01-20,0.23558542624690484,0.4864864864864865,0.03692901926128235,0.08106350872903587,0.17468307199961744,12831544.03,1.0,1.0,18.0,18.0,18.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,2.0,0.9333333333333333,10.0,94.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,18.0,18.0,18.0,18.0,0.375897586815774,0.045655372335529514,0.2835099756363398,0.4657534246575342,0.0,0.08493150684931507,0.38082191780821917,0.08493150684931507,3729827.0,4.419206038242525,0.004515605104472674,205.1994410732723,1946.0465753424658,0.004434217176516633,4795.046575342466,0.0044352563832996605,9706.438356164384,0.004499834398859675,5465.490410958904,0.004524810010907793,3519.276712328767,0.004596353990857399,4167.465753424657,0.004481215258443586,0.06987884424666345,0.14175617260532458,0.3425386753862847,0.1120623020853246,0.1701907353879952
2023-01-21,0.23900488671701467,0.15730337078651685,0.03749288725885772,0.028615365382059107,0.17745419988950567,12960082.76,1.0,1.0,18.0,18.0,18.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,1.0,0.9666666666666667,9.0,95.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,18.0,18.0,18.0,18.0,0.376206450094162,0.04568890803742196,0.2836479163254385,0.4657534246575342,0.0,0.08493150684931507,0.38082191780821917,0.08493150684931507,3726058.0,4.434996449330633,0.004504360146836147,203.56012303082775,1946.0465753424658,0.004434217176516633,4795.046575342466,0.0044352563832996605,9702.580821917809,0.004492324843947748,5465.490410958904,0.004524810010907793,3519.276712328767,0.004596353990857399,4167.465753424657,0.004481215258443586,0.06994952842924076,0.13185811922412372,0.35191508022687784,0.11217565588082633,0.17036288753422518
